idx	label	predict	correct	time
2220	1	1	1	0:00:14.131678
2221	2	2	1	0:00:14.135506
2222	6	6	1	0:00:14.130783
2223	8	8	1	0:00:14.133442
2224	1	1	1	0:00:14.132397
2225	7	7	1	0:00:14.132723
2226	2	6	0	0:00:14.135940
2227	8	8	1	0:00:14.136553
2228	7	7	1	0:00:14.131341
2229	4	4	1	0:00:14.134057
2230	3	3	1	0:00:14.131917
2231	3	5	0	0:00:14.130924
2232	0	3	0	0:00:14.133630
2233	3	0	0	0:00:14.133271
2234	7	7	1	0:00:14.132961
2235	2	2	1	0:00:14.131487
2236	5	5	1	0:00:14.133749
2237	6	6	1	0:00:14.135325
2238	1	1	1	0:00:14.139435
2239	7	7	1	0:00:14.140311
2240	9	9	1	0:00:14.134244
2241	0	0	1	0:00:14.129435
2242	2	3	0	0:00:14.130594
2243	3	3	1	0:00:14.131239
2244	9	9	1	0:00:14.136017
2245	8	8	1	0:00:14.132038
2246	9	8	0	0:00:14.129379
2247	5	5	1	0:00:14.131014
2248	0	8	0	0:00:14.126433
2249	0	0	1	0:00:14.132287
2250	7	7	1	0:00:14.131559
2251	6	-1	0	0:00:14.130699
2252	3	3	1	0:00:14.129075
2253	3	5	0	0:00:14.132193
2254	8	8	1	0:00:14.132445
2255	1	8	0	0:00:14.134245
2256	4	4	1	0:00:14.130324
2257	0	0	1	0:00:14.130035
2258	1	1	1	0:00:14.130878
2259	5	7	0	0:00:14.129791
2260	4	4	1	0:00:14.129517
2261	3	3	1	0:00:14.138886
2262	2	4	0	0:00:14.133458
2263	6	6	1	0:00:14.131401
2264	0	0	1	0:00:14.129049
2265	8	8	1	0:00:14.129960
2266	8	8	1	0:00:14.132544
2267	6	6	1	0:00:14.134926
2268	3	3	1	0:00:14.129125
2269	3	3	1	0:00:14.129662
2270	2	2	1	0:00:14.130538
2271	9	8	0	0:00:14.130658
2272	7	7	1	0:00:14.135612
2273	5	3	0	0:00:14.130945
2274	1	1	1	0:00:14.130109
2275	6	6	1	0:00:14.130357
2276	0	1	0	0:00:14.129636
2277	5	5	1	0:00:14.128860
2278	9	9	1	0:00:14.134813
2279	9	9	1	0:00:14.130835
2280	4	8	0	0:00:14.126638
2281	5	5	1	0:00:14.130796
2282	9	9	1	0:00:14.128974
2283	4	6	0	0:00:14.131844
2284	8	8	1	0:00:14.132958
2285	3	5	0	0:00:14.130406
2286	3	7	0	0:00:14.130024
2287	2	2	1	0:00:14.126760
2288	5	2	0	0:00:14.132210
2289	1	1	1	0:00:14.133162
2290	9	9	1	0:00:14.132366
2291	5	5	1	0:00:14.127429
2292	5	3	0	0:00:14.121055
2293	8	1	0	0:00:14.126351
2294	1	4	0	0:00:14.127840
2295	8	8	1	0:00:14.132478
2296	9	9	1	0:00:14.131094
2297	7	7	1	0:00:14.129428
2298	0	0	1	0:00:14.126679
2299	6	5	0	0:00:14.128311
2300	3	3	1	0:00:14.126562
2301	2	4	0	0:00:14.130507
2302	0	2	0	0:00:14.130245
2303	2	2	1	0:00:14.130222
2304	6	6	1	0:00:14.131834
2305	9	2	0	0:00:14.135096
2306	3	3	1	0:00:14.130426
2307	9	9	1	0:00:14.130437
2308	1	1	1	0:00:14.127052
2309	6	6	1	0:00:14.128894
2310	6	6	1	0:00:14.130410
2311	7	7	1	0:00:14.131284
2312	2	2	1	0:00:14.132313
2313	6	6	1	0:00:14.133288
2314	3	3	1	0:00:14.129612
2315	2	2	1	0:00:14.123655
2316	5	4	0	0:00:14.127094
2317	5	5	1	0:00:14.128188
2318	2	2	1	0:00:14.134905
2319	7	7	1	0:00:14.127850
2320	5	2	0	0:00:14.128431
2321	2	1	0	0:00:14.127798
2322	0	0	1	0:00:14.132731
2323	8	8	1	0:00:14.132733
2324	0	8	0	0:00:14.131943
2325	7	3	0	0:00:14.128622
2326	7	7	1	0:00:14.129109
2327	1	0	0	0:00:14.137002
2328	7	7	1	0:00:14.130573
2329	4	4	1	0:00:14.135832
2330	0	0	1	0:00:14.135134
2331	2	3	0	0:00:14.130816
2332	2	2	1	0:00:14.132382
2333	6	6	1	0:00:14.132058
2334	1	1	1	0:00:14.130913
2335	5	3	0	0:00:14.138351
2336	9	9	1	0:00:14.132414
2337	7	7	1	0:00:14.131962
2338	6	6	1	0:00:14.132586
2339	2	2	1	0:00:14.133495
2340	7	7	1	0:00:14.129949
2341	0	0	1	0:00:14.130625
2342	5	6	0	0:00:14.128061
2343	6	6	1	0:00:14.130703
2344	0	0	1	0:00:14.135594
2345	1	1	1	0:00:14.132947
2346	1	1	1	0:00:14.137526
2347	8	0	0	0:00:14.134499
2348	4	0	0	0:00:14.130720
2349	5	5	1	0:00:14.135430
2350	3	4	0	0:00:14.127469
2351	1	1	1	0:00:14.130853
2352	2	3	0	0:00:14.134223
2353	4	4	1	0:00:14.132221
2354	8	8	1	0:00:14.135285
2355	9	8	0	0:00:14.126452
2356	8	8	1	0:00:14.127943
2357	1	1	1	0:00:14.129218
2358	7	5	0	0:00:14.135912
2359	2	7	0	0:00:14.127914
2360	7	7	1	0:00:14.134330
2361	2	2	1	0:00:14.133058
2362	3	2	0	0:00:14.128302
2363	2	2	1	0:00:14.130754
2364	6	6	1	0:00:14.132435
2365	7	7	1	0:00:14.127756
2366	9	8	0	0:00:14.133044
2367	4	4	1	0:00:14.129823
2368	0	0	1	0:00:14.132553
2369	1	1	1	0:00:14.133998
2370	0	0	1	0:00:14.132652
2371	4	8	0	0:00:14.133154
2372	5	3	0	0:00:14.132690
2373	0	0	1	0:00:14.130529
2374	8	8	1	0:00:14.129559
2375	0	0	1	0:00:14.134262
2376	7	0	0	0:00:14.128252
2377	6	6	1	0:00:14.130954
2378	1	1	1	0:00:14.130688
2379	0	8	0	0:00:14.131321
2380	8	8	1	0:00:14.131189
2381	5	3	0	0:00:14.133080
2382	9	9	1	0:00:14.133063
2383	2	2	1	0:00:14.131073
2384	5	3	0	0:00:14.130965
2385	4	3	0	0:00:14.127935
2386	4	2	0	0:00:14.133539
2387	9	9	1	0:00:14.134610
2388	0	0	1	0:00:14.132395
2389	6	6	1	0:00:14.131760
2390	1	1	1	0:00:14.130198
2391	2	2	1	0:00:14.130365
2392	5	5	1	0:00:14.133868
2393	1	1	1	0:00:14.135416
2394	6	4	0	0:00:14.129788
2395	7	0	0	0:00:14.128538
2396	1	9	0	0:00:14.129566
2397	5	5	1	0:00:14.131855
2398	8	8	1	0:00:14.134443
2399	8	8	1	0:00:14.128939
2400	0	0	1	0:00:14.130205
2401	3	8	0	0:00:14.132607
2402	9	9	1	0:00:14.132795
2403	4	3	0	0:00:14.129411
2404	0	7	0	0:00:14.136575
2405	3	6	0	0:00:14.133726
2406	4	4	1	0:00:14.129749
2407	9	9	1	0:00:14.126986
2408	2	2	1	0:00:14.130670
2409	4	4	1	0:00:14.132640
2410	3	3	1	0:00:14.134502
2411	0	0	1	0:00:14.130906
2412	6	8	0	0:00:14.130489
2413	4	6	0	0:00:14.129673
2414	5	3	0	0:00:14.128736
2415	6	3	0	0:00:14.138422
2416	6	6	1	0:00:14.128308
2417	7	7	1	0:00:14.131342
2418	8	8	1	0:00:14.133044
2419	4	4	1	0:00:14.127917
2420	8	5	0	0:00:14.128241
2421	8	8	1	0:00:14.133919
2422	3	2	0	0:00:14.131021
2423	2	6	0	0:00:14.128576
2424	8	8	1	0:00:14.127660
2425	0	0	1	0:00:14.124680
2426	2	0	0	0:00:14.130713
2427	5	3	0	0:00:14.132706
2428	6	6	1	0:00:14.129102
2429	8	8	1	0:00:14.130963
2430	7	7	1	0:00:14.132247
2431	8	8	1	0:00:14.128328
2432	9	-1	0	0:00:14.131534
2433	9	9	1	0:00:14.133149
2434	0	8	0	0:00:14.132755
2435	6	2	0	0:00:14.129150
2436	6	6	1	0:00:14.135068
2437	8	8	1	0:00:14.131922
2438	1	1	1	0:00:14.134549
2439	1	1	1	0:00:14.129819
2440	7	7	1	0:00:14.130791
2441	4	6	0	0:00:14.131612
2442	4	4	1	0:00:14.128000
2443	2	2	1	0:00:14.131390
2444	3	6	0	0:00:14.131496
2445	6	6	1	0:00:14.131031
2446	9	9	1	0:00:14.131450
2447	6	8	0	0:00:14.131364
2448	2	2	1	0:00:14.132744
2449	4	4	1	0:00:14.133495
2450	1	1	1	0:00:14.134293
2451	8	8	1	0:00:14.130344
2452	2	6	0	0:00:14.129745
2453	3	4	0	0:00:14.129928
2454	1	1	1	0:00:14.131214
2455	6	6	1	0:00:14.135654
2456	8	8	1	0:00:14.132793
2457	6	6	1	0:00:14.132265
2458	8	8	1	0:00:14.130898
2459	5	5	1	0:00:14.139307
2460	9	9	1	0:00:14.129356
2461	0	0	1	0:00:14.134739
2462	1	1	1	0:00:14.133825
2463	0	0	1	0:00:14.132517
2464	2	6	0	0:00:14.136970
2465	9	9	1	0:00:14.132530
2466	2	0	0	0:00:14.134420
2467	9	9	1	0:00:14.134000
2468	0	0	1	0:00:14.129705
2469	9	9	1	0:00:14.129811
2470	7	7	1	0:00:14.133318
2471	8	8	1	0:00:14.132700
2472	5	2	0	0:00:14.132653
2473	0	0	1	0:00:14.134945
2474	6	6	1	0:00:14.130587
2475	6	6	1	0:00:14.132946
2476	8	8	1	0:00:14.129814
2477	1	1	1	0:00:14.131058
2478	6	6	1	0:00:14.135152
2479	5	5	1	0:00:14.130486
2480	8	8	1	0:00:14.131852
2481	7	2	0	0:00:14.137436
2482	9	9	1	0:00:14.131927
2483	2	2	1	0:00:14.133558
2484	1	1	1	0:00:14.133678
2485	6	6	1	0:00:14.132671
2486	7	4	0	0:00:14.133018
2487	5	5	1	0:00:14.132704
2488	6	6	1	0:00:14.130941
2489	3	2	0	0:00:14.132370
2490	0	0	1	0:00:14.132173
2491	9	9	1	0:00:14.130898
2492	8	8	1	0:00:14.130584
2493	9	9	1	0:00:14.129498
2494	5	4	0	0:00:14.126745
2495	9	8	0	0:00:14.134593
2496	9	9	1	0:00:14.128834
2497	9	8	0	0:00:14.131179
2498	3	3	1	0:00:14.127731
2499	6	2	0	0:00:14.128989
2500	4	4	1	0:00:14.126977
2501	4	4	1	0:00:14.134128
2502	8	8	1	0:00:14.132633
2503	8	8	1	0:00:14.135530
2504	1	1	1	0:00:14.129395
2505	7	7	1	0:00:14.129846
2506	3	0	0	0:00:14.133229
2507	0	0	1	0:00:14.133270
2508	6	4	0	0:00:14.128287
2509	2	2	1	0:00:14.129385
2510	4	4	1	0:00:14.127568
2511	8	1	0	0:00:14.127970
2512	2	2	1	0:00:14.136006
2513	2	2	1	0:00:14.129902
2514	9	3	0	0:00:14.128296
2515	2	6	0	0:00:14.130166
2516	2	3	0	0:00:14.128050
2517	9	9	1	0:00:14.126447
2518	7	7	1	0:00:14.133700
2519	4	4	1	0:00:14.128913
2520	1	1	1	0:00:14.129996
2521	9	3	0	0:00:14.127427
2522	1	8	0	0:00:14.127301
2523	4	4	1	0:00:14.131580
2524	3	8	0	0:00:14.132582
2525	5	2	0	0:00:14.133754
2526	3	5	0	0:00:14.134609
2527	8	8	1	0:00:14.133532
2528	9	9	1	0:00:14.126867
2529	3	5	0	0:00:14.133346
2530	6	6	1	0:00:14.130231
2531	2	2	1	0:00:14.126507
2532	0	1	0	0:00:14.130513
2533	8	3	0	0:00:14.130550
2534	9	1	0	0:00:14.132547
2535	0	0	1	0:00:14.132679
2536	5	5	1	0:00:14.130684
2537	1	1	1	0:00:14.126983
2538	5	6	0	0:00:14.129403
2539	8	8	1	0:00:14.130474
2540	2	5	0	0:00:14.129723
2541	1	1	1	0:00:14.133884
2542	2	0	0	0:00:14.131188
2543	3	4	0	0:00:14.130160
2544	2	2	1	0:00:14.131287
2545	4	7	0	0:00:14.127168
2546	8	8	1	0:00:14.131693
2547	4	6	0	0:00:14.133371
2548	0	0	1	0:00:14.133969
2549	6	6	1	0:00:14.130542
2550	4	7	0	0:00:14.129385
2551	2	6	0	0:00:14.132291
2552	9	9	1	0:00:14.133291
2553	8	8	1	0:00:14.133747
2554	4	7	0	0:00:14.130483
2555	7	9	0	0:00:14.131173
2556	6	6	1	0:00:14.131683
2557	2	2	1	0:00:14.131867
2558	4	4	1	0:00:14.134381
2559	7	7	1	0:00:14.131195
2560	7	7	1	0:00:14.130256
2561	6	6	1	0:00:14.132902
2562	4	4	1	0:00:14.130836
2563	2	2	1	0:00:14.131325
2564	2	2	1	0:00:14.134551
2565	3	3	1	0:00:14.131227
2566	2	3	0	0:00:14.128139
2567	4	3	0	0:00:14.127298
2568	9	9	1	0:00:14.130630
2569	0	0	1	0:00:14.138391
2570	0	5	0	0:00:14.134061
2571	9	9	1	0:00:14.128844
2572	6	2	0	0:00:14.129131
2573	5	7	0	0:00:14.130299
2574	8	8	1	0:00:14.133705
2575	5	4	0	0:00:14.133011
2576	2	2	1	0:00:14.132288
2577	4	4	1	0:00:14.128793
2578	8	8	1	0:00:14.133423
2579	8	8	1	0:00:14.128671
2580	6	6	1	0:00:14.131427
2581	4	6	0	0:00:14.129718
2582	5	5	1	0:00:14.130016
2583	7	7	1	0:00:14.131046
2584	6	6	1	0:00:14.130264
2585	3	5	0	0:00:14.128396
2586	7	3	0	0:00:14.130897
2587	0	0	1	0:00:14.134932
2588	4	4	1	0:00:14.130183
2589	0	0	1	0:00:14.131570
2590	5	3	0	0:00:14.134685
2591	8	8	1	0:00:14.137597
2592	2	4	0	0:00:14.134954
2593	8	8	1	0:00:14.130836
2594	0	0	1	0:00:14.131860
2595	4	4	1	0:00:14.132448
2596	9	0	0	0:00:14.132674
2597	2	7	0	0:00:14.134586
2598	3	3	1	0:00:14.134843
2599	6	3	0	0:00:14.134020
2600	8	8	1	0:00:14.133012
2601	1	1	1	0:00:14.130024
2602	6	6	1	0:00:14.131676
2603	0	2	0	0:00:14.130208
2604	8	8	1	0:00:14.133506
2605	4	7	0	0:00:14.129548
2606	3	3	1	0:00:14.130805
2607	1	1	1	0:00:14.129726
2608	4	4	1	0:00:14.128426
2609	5	4	0	0:00:14.128927
2610	2	2	1	0:00:14.130479
2611	4	5	0	0:00:14.125747
2612	3	5	0	0:00:14.131606
2613	6	6	1	0:00:14.130220
2614	0	0	1	0:00:14.127809
2615	7	7	1	0:00:14.132853
2616	1	8	0	0:00:14.133118
2617	3	5	0	0:00:14.128916
2618	5	5	1	0:00:14.128615
2619	7	7	1	0:00:14.129998
2620	1	1	1	0:00:14.130967
2621	8	8	1	0:00:14.132044
2622	0	0	1	0:00:14.132007
2623	4	4	1	0:00:14.128246
2624	8	8	1	0:00:14.131403
2625	2	2	1	0:00:14.130068
2626	7	7	1	0:00:14.134581
2627	7	7	1	0:00:14.134177
2628	0	8	0	0:00:14.128741
2629	2	2	1	0:00:14.128692
2630	2	2	1	0:00:14.129951
2631	4	4	1	0:00:14.131753
2632	3	6	0	0:00:14.134826
2633	3	3	1	0:00:14.131802
2634	1	1	1	0:00:14.135854
2635	6	4	0	0:00:14.134739
2636	1	1	1	0:00:14.128820
2637	6	4	0	0:00:14.132062
2638	4	4	1	0:00:14.137819
2639	6	6	1	0:00:14.131639
2640	7	7	1	0:00:14.129426
2641	4	4	1	0:00:14.128365
2642	7	7	1	0:00:14.130539
2643	3	3	1	0:00:14.132353
2644	8	8	1	0:00:14.134942
2645	1	1	1	0:00:14.131124
2646	3	5	0	0:00:14.132931
2647	1	1	1	0:00:14.131431
2648	4	4	1	0:00:14.130758
2649	6	6	1	0:00:14.133239
2650	5	9	0	0:00:14.132999
2651	5	8	0	0:00:14.132514
2652	7	7	1	0:00:14.129933
2653	4	4	1	0:00:14.131267
2654	5	6	0	0:00:14.127796
2655	4	0	0	0:00:14.137035
2656	9	9	1	0:00:14.137889
2657	7	7	1	0:00:14.135818
2658	7	7	1	0:00:14.129730
2659	2	2	1	0:00:14.131900
2660	3	5	0	0:00:14.131677
2661	3	3	1	0:00:14.132111
2662	6	6	1	0:00:14.131002
2663	7	7	1	0:00:14.130995
2664	4	4	1	0:00:14.130573
2665	1	1	1	0:00:14.130623
2666	6	6	1	0:00:14.134213
2667	1	1	1	0:00:14.132898
2668	0	0	1	0:00:14.130935
2669	6	4	0	0:00:14.131045
2670	9	8	0	0:00:14.128405
2671	6	6	1	0:00:14.129075
2672	0	0	1	0:00:14.134255
2673	2	2	1	0:00:14.129788
2674	0	0	1	0:00:14.130818
2675	2	2	1	0:00:14.131962
2676	4	6	0	0:00:14.129362
2677	7	7	1	0:00:14.127206
2678	0	0	1	0:00:14.137058
2679	0	0	1	0:00:14.131728
2680	0	0	1	0:00:14.129940
2681	0	2	0	0:00:14.133543
2682	7	4	0	0:00:14.130852
2683	5	5	1	0:00:14.130399
2684	3	3	1	0:00:14.134417
2685	2	4	0	0:00:14.130667
2686	7	7	1	0:00:14.130888
2687	8	8	1	0:00:14.129306
2688	5	5	1	0:00:14.131174
2689	5	5	1	0:00:14.129176
2690	2	6	0	0:00:14.128611
2691	2	2	1	0:00:14.130449
2692	8	8	1	0:00:14.129916
2693	9	9	1	0:00:14.130550
2694	1	1	1	0:00:14.132972
2695	2	2	1	0:00:14.135016
2696	2	4	0	0:00:14.130248
2697	0	0	1	0:00:14.131652
2698	3	3	1	0:00:14.133343
2699	4	-1	0	0:00:14.135324
2700	9	9	1	0:00:14.134091
2701	1	1	1	0:00:14.141923
2702	6	4	0	0:00:14.132310
2703	9	0	0	0:00:14.130969
2704	0	9	0	0:00:14.132787
2705	8	0	0	0:00:14.128822
2706	3	3	1	0:00:14.130917
2707	6	6	1	0:00:14.131479
2708	4	3	0	0:00:14.125082
2709	6	6	1	0:00:14.128912
2710	7	7	1	0:00:14.130438
2711	5	5	1	0:00:14.132776
2712	1	1	1	0:00:14.131115
2713	8	8	1	0:00:14.132598
2714	9	8	0	0:00:14.133513
2715	0	0	1	0:00:14.130993
2716	5	3	0	0:00:14.129309
2717	0	2	0	0:00:14.133285
2718	5	2	0	0:00:14.136789
2719	4	5	0	0:00:14.132400
2720	3	3	1	0:00:14.130897
2721	8	9	0	0:00:14.134188
2722	5	4	0	0:00:14.131460
2723	2	2	1	0:00:14.131621
2724	0	0	1	0:00:14.136475
2725	8	8	1	0:00:14.132754
2726	5	5	1	0:00:14.134943
2727	9	9	1	0:00:14.130087
2728	2	2	1	0:00:14.130096
2729	5	6	0	0:00:14.132479
2730	6	6	1	0:00:14.131504
2731	5	5	1	0:00:14.127719
2732	7	7	1	0:00:14.130574
2733	3	4	0	0:00:14.129681
2734	7	7	1	0:00:14.129123
2735	2	-1	0	0:00:14.130240
2736	8	8	1	0:00:14.130376
2737	8	8	1	0:00:14.127305
2738	4	4	1	0:00:14.126961
2739	2	2	1	0:00:14.131389
2740	1	1	1	0:00:14.133177
2741	6	6	1	0:00:14.132961
2742	2	2	1	0:00:14.131899
2743	9	9	1	0:00:14.131014
2744	9	9	1	0:00:14.133799
2745	8	8	1	0:00:14.131633
2746	2	2	1	0:00:14.129078
2747	3	3	1	0:00:14.132173
2748	1	1	1	0:00:14.128698
2749	0	0	1	0:00:14.128937
2750	5	5	1	0:00:14.130001
2751	2	2	1	0:00:14.128172
2752	3	3	1	0:00:14.130597
2753	7	7	1	0:00:14.131559
2754	9	1	0	0:00:14.128341
2755	5	7	0	0:00:14.129380
2756	9	0	0	0:00:14.129570
2757	1	1	1	0:00:14.128543
2758	1	1	1	0:00:14.132424
2759	3	3	1	0:00:14.128304
2760	2	2	1	0:00:14.129065
2761	7	7	1	0:00:14.130022
2762	4	2	0	0:00:14.129270
2763	4	4	1	0:00:14.127743
2764	1	1	1	0:00:14.131149
2765	9	9	1	0:00:14.128924
2766	4	4	1	0:00:14.134677
2767	5	3	0	0:00:14.132597
2768	5	5	1	0:00:14.129401
2769	2	1	0	0:00:14.132222
2770	7	0	0	0:00:14.129847
2771	7	7	1	0:00:14.127954
2772	6	6	1	0:00:14.127533
2773	1	1	1	0:00:14.128966
2774	2	2	1	0:00:14.126884
2775	3	3	1	0:00:14.132523
2776	7	7	1	0:00:14.126364
2777	5	5	1	0:00:14.132251
2778	4	4	1	0:00:14.125621
2779	3	2	0	0:00:14.129626
2780	7	7	1	0:00:14.128174
2781	7	7	1	0:00:14.130605
2782	0	0	1	0:00:14.127546
2783	0	0	1	0:00:14.124303
2784	1	1	1	0:00:14.125863
2785	4	4	1	0:00:14.124602
2786	4	4	1	0:00:14.133286
2787	3	3	1	0:00:14.131848
2788	7	2	0	0:00:14.128557
2789	9	9	1	0:00:14.127689
2790	8	8	1	0:00:14.128194
2791	7	7	1	0:00:14.127328
2792	0	0	1	0:00:14.132399
2793	9	9	1	0:00:14.132967
2794	0	-1	0	0:00:14.131684
2795	3	3	1	0:00:14.128277
2796	7	7	1	0:00:14.134159
2797	6	6	1	0:00:14.128727
2798	3	5	0	0:00:14.134520
2799	8	8	1	0:00:14.133659
2800	4	4	1	0:00:14.130536
2801	5	3	0	0:00:14.130028
2802	6	6	1	0:00:14.132091
2803	5	5	1	0:00:14.132718
2804	3	4	0	0:00:14.133724
2805	4	4	1	0:00:14.129753
2806	2	2	1	0:00:14.131525
2807	9	9	1	0:00:14.132032
2808	2	3	0	0:00:14.129038
2809	4	4	1	0:00:14.131832
2810	9	7	0	0:00:14.135301
2811	2	2	1	0:00:14.134032
2812	0	0	1	0:00:14.130169
2813	1	1	1	0:00:14.129673
2814	1	1	1	0:00:14.133582
2815	3	3	1	0:00:14.136295
2816	7	7	1	0:00:14.135612
2817	9	9	1	0:00:14.130335
2818	5	5	1	0:00:14.132607
2819	1	1	1	0:00:14.130101
2820	6	6	1	0:00:14.133372
2821	0	2	0	0:00:14.133390
2822	3	5	0	0:00:14.135055
2823	3	7	0	0:00:14.127655
2824	7	7	1	0:00:14.132751
2825	2	6	0	0:00:14.128160
2826	4	4	1	0:00:14.132074
2827	5	5	1	0:00:14.138545
2828	2	2	1	0:00:14.132160
2829	3	6	0	0:00:14.132005
2830	6	6	1	0:00:14.131959
2831	3	6	0	0:00:14.126024
2832	3	3	1	0:00:14.132306
2833	0	0	1	0:00:14.134119
2834	4	4	1	0:00:14.130609
2835	4	5	0	0:00:14.130108
2836	3	3	1	0:00:14.131484
2837	8	8	1	0:00:14.132170
2838	1	1	1	0:00:14.133759
2839	2	2	1	0:00:14.130791
2840	3	3	1	0:00:14.134374
2841	2	4	0	0:00:14.128504
2842	7	4	0	0:00:14.130217
2843	1	7	0	0:00:14.127990
2844	4	3	0	0:00:14.131759
2845	5	6	0	0:00:14.135422
2846	6	6	1	0:00:14.131220
2847	8	0	0	0:00:14.129127
2848	6	9	0	0:00:14.128140
2849	6	6	1	0:00:14.131701
2850	5	5	1	0:00:14.137010
2851	4	6	0	0:00:14.130978
2852	2	6	0	0:00:14.131164
2853	9	9	1	0:00:14.129772
2854	9	9	1	0:00:14.133007
2855	3	3	1	0:00:14.137260
2856	2	3	0	0:00:14.131508
2857	0	0	1	0:00:14.133428
2858	4	4	1	0:00:14.131068
2859	1	6	0	0:00:14.128756
2860	5	5	1	0:00:14.129575
2861	5	5	1	0:00:14.135857
2862	6	5	0	0:00:14.130752
2863	6	6	1	0:00:14.130346
2864	5	5	1	0:00:14.133837
2865	6	6	1	0:00:14.132863
2866	9	9	1	0:00:14.131736
2867	7	7	1	0:00:14.134418
2868	9	9	1	0:00:14.126546
2869	4	4	1	0:00:14.129285
2870	8	8	1	0:00:14.132428
2871	3	3	1	0:00:14.129548
2872	1	1	1	0:00:14.136744
2873	9	9	1	0:00:14.132353
2874	8	8	1	0:00:14.131303
2875	1	9	0	0:00:14.129915
2876	9	9	1	0:00:14.135362
2877	0	0	1	0:00:14.132277
2878	3	3	1	0:00:14.132955
2879	0	0	1	0:00:14.133495
2880	4	4	1	0:00:14.132200
2881	7	7	1	0:00:14.133375
2882	7	7	1	0:00:14.133302
2883	2	2	1	0:00:14.131981
2884	6	6	1	0:00:14.136619
2885	5	5	1	0:00:14.133216
2886	6	6	1	0:00:14.132722
2887	9	9	1	0:00:14.130643
2888	7	7	1	0:00:14.130009
2889	7	5	0	0:00:14.136660
2890	5	5	1	0:00:14.136953
2891	7	7	1	0:00:14.131730
2892	0	0	1	0:00:14.132831
2893	8	8	1	0:00:14.132743
2894	6	6	1	0:00:14.137138
2895	7	5	0	0:00:14.136595
2896	8	8	1	0:00:14.133377
2897	3	3	1	0:00:14.133538
2898	8	9	0	0:00:14.137988
2899	9	3	0	0:00:14.128034
2900	3	7	0	0:00:14.130065
2901	2	2	1	0:00:14.136924
2902	9	9	1	0:00:14.134127
2903	2	2	1	0:00:14.130677
2904	7	7	1	0:00:14.132313
2905	4	4	1	0:00:14.133231
2906	1	6	0	0:00:14.133422
2907	9	9	1	0:00:14.134636
2908	7	7	1	0:00:14.132131
2909	0	0	1	0:00:14.131787
2910	8	6	0	0:00:14.131293
2911	1	1	1	0:00:14.132893
2912	2	3	0	0:00:14.133471
2913	0	0	1	0:00:14.133596
2914	6	5	0	0:00:14.131554
2915	5	5	1	0:00:14.135117
2916	1	1	1	0:00:14.131566
2917	4	4	1	0:00:14.133395
2918	2	2	1	0:00:14.136432
2919	8	8	1	0:00:14.133923
2920	2	3	0	0:00:14.137777
2921	8	8	1	0:00:14.133568
2922	3	3	1	0:00:14.132854
2923	3	3	1	0:00:14.133028
2924	1	1	1	0:00:14.133790
2925	4	4	1	0:00:14.127246
2926	9	-1	0	0:00:14.127593
2927	8	8	1	0:00:14.129330
2928	1	1	1	0:00:14.130118
2929	1	1	1	0:00:14.130771
2930	7	7	1	0:00:14.131645
2931	9	9	1	0:00:14.130462
2932	9	9	1	0:00:14.129701
2933	4	4	1	0:00:14.131047
2934	6	6	1	0:00:14.127959
2935	8	8	1	0:00:14.133164
2936	5	5	1	0:00:14.131261
2937	3	3	1	0:00:14.127875
2938	2	4	0	0:00:14.125287
2939	2	2	1	0:00:14.130826
2940	3	0	0	0:00:14.129782
2941	8	8	1	0:00:14.135767
2942	5	5	1	0:00:14.133118
2943	1	1	1	0:00:14.128097
2944	9	9	1	0:00:14.129348
2945	7	7	1	0:00:14.125691
2946	9	9	1	0:00:14.129367
2947	1	1	1	0:00:14.130979
2948	5	0	0	0:00:14.130140
2949	3	3	1	0:00:14.127383
2950	1	1	1	0:00:14.129673
2951	0	0	1	0:00:14.126976
2952	3	-1	0	0:00:14.129961
2953	8	8	1	0:00:14.129969
2954	9	9	1	0:00:14.129752
2955	2	3	0	0:00:14.130673
2956	0	0	1	0:00:14.130007
2957	8	8	1	0:00:14.127667
2958	0	8	0	0:00:14.133936
2959	7	2	0	0:00:14.126340
2960	9	9	1	0:00:14.128381
2961	4	7	0	0:00:14.127679
2962	8	8	1	0:00:14.126185
2963	3	3	1	0:00:14.127844
2964	0	0	1	0:00:14.134898
2965	7	7	1	0:00:14.126663
2966	0	2	0	0:00:14.130473
2967	7	7	1	0:00:14.125823
2968	0	0	1	0:00:14.128768
2969	5	5	1	0:00:14.128707
2970	5	5	1	0:00:14.128001
2971	4	4	1	0:00:14.131783
2972	3	3	1	0:00:14.125721
2973	0	0	1	0:00:14.130646
2974	9	9	1	0:00:14.129502
2975	9	2	0	0:00:14.132071
2976	0	0	1	0:00:14.128509
2977	2	9	0	0:00:14.126686
2978	2	2	1	0:00:14.130083
2979	0	0	1	0:00:14.130542
2980	8	8	1	0:00:14.131471
2981	4	6	0	0:00:14.131048
2982	4	4	1	0:00:14.129211
2983	5	5	1	0:00:14.127223
2984	2	2	1	0:00:14.127099
2985	2	9	0	0:00:14.130812
2986	1	8	0	0:00:14.137310
2987	1	3	0	0:00:14.131783
2988	5	3	0	0:00:14.131870
2989	5	5	1	0:00:14.126970
2990	4	4	1	0:00:14.129803
2991	3	3	1	0:00:14.127547
2992	4	4	1	0:00:14.130976
2993	0	0	1	0:00:14.128034
2994	8	8	1	0:00:14.129118
2995	4	4	1	0:00:14.126514
