idx	label	predict	correct	time
1807	6	4	0	0:00:14.119954
1808	7	7	1	0:00:14.129769
1809	6	6	1	0:00:14.120902
1810	5	4	0	0:00:14.120767
1811	0	2	0	0:00:14.123909
1812	2	2	1	0:00:14.121646
1813	4	4	1	0:00:14.120470
1814	4	4	1	0:00:14.129088
1815	3	3	1	0:00:14.124456
1816	0	0	1	0:00:14.119937
1817	4	4	1	0:00:14.119486
1818	2	2	1	0:00:14.118739
1819	6	6	1	0:00:14.120631
1820	1	1	1	0:00:14.126578
1821	8	8	1	0:00:14.121639
1822	8	8	1	0:00:14.122999
1823	3	-1	0	0:00:14.118028
1824	0	0	1	0:00:14.121902
1825	7	7	1	0:00:14.122272
1826	4	4	1	0:00:14.124251
1827	9	9	1	0:00:14.122347
1828	7	7	1	0:00:14.122828
1829	9	9	1	0:00:14.117300
1830	2	2	1	0:00:14.127264
1831	0	0	1	0:00:14.123981
1832	4	2	0	0:00:14.122745
1833	7	7	1	0:00:14.117876
1834	3	3	1	0:00:14.117815
1835	7	7	1	0:00:14.119812
1836	6	3	0	0:00:14.122374
1837	6	6	1	0:00:14.126418
1838	2	2	1	0:00:14.119984
1839	3	3	1	0:00:14.120417
1840	7	7	1	0:00:14.120494
1841	3	3	1	0:00:14.121862
1842	6	5	0	0:00:14.119646
1843	8	6	0	0:00:14.125233
1844	2	2	1	0:00:14.119159
1845	3	9	0	0:00:14.122059
1846	3	5	0	0:00:14.121053
1847	5	5	1	0:00:14.120273
1848	5	5	1	0:00:14.124220
1849	5	5	1	0:00:14.122115
1850	2	2	1	0:00:14.121200
1851	4	-1	0	0:00:14.119927
1852	2	4	0	0:00:14.125022
1853	8	8	1	0:00:14.119785
1854	7	7	1	0:00:14.127508
1855	4	4	1	0:00:14.122366
1856	3	3	1	0:00:14.123762
1857	7	7	1	0:00:14.118498
1858	7	7	1	0:00:14.125654
1859	8	8	1	0:00:14.120792
1860	5	5	1	0:00:14.124142
1861	2	4	0	0:00:14.118093
1862	8	8	1	0:00:14.123736
1863	4	4	1	0:00:14.119761
1864	3	2	0	0:00:14.117794
1865	5	5	1	0:00:14.119040
1866	4	3	0	0:00:14.120922
1867	2	2	1	0:00:14.119905
1868	9	9	1	0:00:14.114262
1869	1	1	1	0:00:14.115299
1870	4	4	1	0:00:14.115768
1871	0	0	1	0:00:14.119269
1872	0	0	1	0:00:14.119160
1873	5	5	1	0:00:14.117806
1874	6	6	1	0:00:14.121833
1875	5	5	1	0:00:14.114338
1876	6	6	1	0:00:14.117779
1877	8	8	1	0:00:14.118201
1878	0	0	1	0:00:14.115186
1879	3	3	1	0:00:14.115281
1880	4	2	0	0:00:14.114342
1881	4	4	1	0:00:14.112495
1882	4	0	0	0:00:14.111941
1883	2	2	1	0:00:14.120236
1884	2	3	0	0:00:14.111362
1885	0	0	1	0:00:14.113588
1886	5	5	1	0:00:14.112586
1887	0	0	1	0:00:14.114403
1888	3	0	0	0:00:14.121769
1889	4	4	1	0:00:14.117238
1890	7	7	1	0:00:14.114604
1891	7	7	1	0:00:14.115695
1892	3	6	0	0:00:14.109898
1893	9	9	1	0:00:14.116107
1894	7	7	1	0:00:14.120771
1895	3	3	1	0:00:14.116766
1896	7	7	1	0:00:14.121943
1897	3	3	1	0:00:14.118637
1898	7	7	1	0:00:14.117533
1899	7	7	1	0:00:14.117648
1900	7	7	1	0:00:14.121494
1901	1	1	1	0:00:14.116126
1902	7	7	1	0:00:14.118520
1903	4	4	1	0:00:14.115023
1904	4	4	1	0:00:14.114898
1905	7	7	1	0:00:14.117726
1906	9	9	1	0:00:14.121881
1907	1	1	1	0:00:14.117465
1908	7	7	1	0:00:14.116455
1909	7	7	1	0:00:14.113894
1910	4	4	1	0:00:14.119190
1911	5	5	1	0:00:14.120645
1912	9	9	1	0:00:14.117594
1913	0	4	0	0:00:14.117567
1914	8	8	1	0:00:14.119202
1915	7	7	1	0:00:14.116342
1916	3	3	1	0:00:14.116928
1917	6	6	1	0:00:14.122318
1918	2	2	1	0:00:14.122539
1919	3	3	1	0:00:14.115570
1920	8	5	0	0:00:14.117511
1921	2	4	0	0:00:14.116632
1922	5	7	0	0:00:14.115464
1923	4	2	0	0:00:14.120915
1924	8	9	0	0:00:14.119813
1925	4	4	1	0:00:14.113741
1926	0	8	0	0:00:14.117299
1927	7	7	1	0:00:14.116638
1928	5	5	1	0:00:14.120501
1929	2	6	0	0:00:14.119780
1930	7	7	1	0:00:14.116942
1931	7	7	1	0:00:14.117735
1932	2	3	0	0:00:14.118246
1933	6	1	0	0:00:14.116559
1934	4	4	1	0:00:14.120171
1935	0	0	1	0:00:14.118265
1936	2	0	0	0:00:14.117853
1937	4	4	1	0:00:14.118554
1938	3	3	1	0:00:14.114723
1939	8	8	1	0:00:14.119540
1940	9	9	1	0:00:14.121426
1941	4	4	1	0:00:14.113637
1942	5	7	0	0:00:14.111120
1943	5	6	0	0:00:14.112098
1944	6	6	1	0:00:14.114305
1945	7	7	1	0:00:14.122447
1946	1	9	0	0:00:14.120070
1947	9	1	0	0:00:14.114528
1948	6	6	1	0:00:14.116433
1949	5	8	0	0:00:14.113323
1950	0	0	1	0:00:14.117087
1951	3	2	0	0:00:14.120299
1952	4	7	0	0:00:14.116173
1953	4	4	1	0:00:14.115713
1954	0	0	1	0:00:14.116489
1955	6	6	1	0:00:14.117051
1956	6	6	1	0:00:14.117076
1957	8	8	1	0:00:14.121816
1958	3	9	0	0:00:14.113244
1959	6	6	1	0:00:14.116215
1960	0	0	1	0:00:14.117209
1961	3	5	0	0:00:14.117911
1962	3	2	0	0:00:14.121021
1963	3	3	1	0:00:14.122702
1964	8	5	0	0:00:14.117367
1965	3	3	1	0:00:14.119212
1966	3	3	1	0:00:14.121343
1967	8	8	1	0:00:14.121318
1968	4	6	0	0:00:14.121249
1969	3	3	1	0:00:14.120900
1970	8	8	1	0:00:14.119120
1971	2	4	0	0:00:14.118767
1972	9	9	1	0:00:14.120532
1973	1	8	0	0:00:14.120657
1974	4	4	1	0:00:14.121153
1975	9	9	1	0:00:14.120470
1976	5	5	1	0:00:14.121272
1977	0	0	1	0:00:14.121630
1978	6	6	1	0:00:14.119138
1979	5	5	1	0:00:14.120114
1980	0	0	1	0:00:14.123863
1981	2	2	1	0:00:14.118835
1982	6	6	1	0:00:14.116811
1983	5	6	0	0:00:14.123350
1984	4	4	1	0:00:14.123165
1985	1	1	1	0:00:14.120685
1986	5	5	1	0:00:14.120389
1987	9	9	1	0:00:14.118503
1988	0	0	1	0:00:14.119368
1989	6	6	1	0:00:14.119447
1990	2	4	0	0:00:14.118401
1991	5	3	0	0:00:14.118373
1992	4	4	1	0:00:14.119675
1993	5	-1	0	0:00:14.120404
1994	8	8	1	0:00:14.121407
1995	2	2	1	0:00:14.116313
1996	8	8	1	0:00:14.119514
1997	7	7	1	0:00:14.121767
1998	5	5	1	0:00:14.119169
1999	0	0	1	0:00:14.114054
2000	7	4	0	0:00:14.112973
2001	9	9	1	0:00:14.115665
2002	9	9	1	0:00:14.114662
2003	8	8	1	0:00:14.121432
2004	2	2	1	0:00:14.120376
2005	1	1	1	0:00:14.121681
2006	0	0	1	0:00:14.124420
2007	2	3	0	0:00:14.119344
2008	7	7	1	0:00:14.122220
2009	5	4	0	0:00:14.121719
2010	0	8	0	0:00:14.122951
2011	3	5	0	0:00:14.117998
2012	8	8	1	0:00:14.119186
2013	5	5	1	0:00:14.116183
2014	0	0	1	0:00:14.123162
2015	7	3	0	0:00:14.119353
2016	9	9	1	0:00:14.119479
2017	5	5	1	0:00:14.121472
2018	8	4	0	0:00:14.118896
2019	6	6	1	0:00:14.119742
2020	9	9	1	0:00:14.123577
2021	0	0	1	0:00:14.118812
2022	7	3	0	0:00:14.118107
2023	1	1	1	0:00:14.119571
2024	9	9	1	0:00:14.121766
2025	3	-1	0	0:00:14.117879
2026	5	5	1	0:00:14.125670
2027	0	0	1	0:00:14.123414
2028	5	5	1	0:00:14.123488
2029	1	1	1	0:00:14.119816
2030	7	7	1	0:00:14.120264
2031	8	8	1	0:00:14.125719
2032	9	9	1	0:00:14.122950
2033	2	6	0	0:00:14.119478
2034	0	0	1	0:00:14.117218
2035	0	0	1	0:00:14.118691
2036	8	4	0	0:00:14.122214
2037	1	1	1	0:00:14.123503
2038	1	1	1	0:00:14.117672
2039	1	6	0	0:00:14.116917
2040	6	6	1	0:00:14.118002
2041	2	6	0	0:00:14.115772
2042	3	2	0	0:00:14.117844
2043	6	6	1	0:00:14.122649
2044	2	2	1	0:00:14.123335
2045	7	7	1	0:00:14.119031
2046	1	1	1	0:00:14.120044
2047	9	9	1	0:00:14.118601
2048	3	3	1	0:00:14.123404
2049	7	7	1	0:00:14.125747
2050	6	6	1	0:00:14.124300
2051	3	9	0	0:00:14.118631
2052	1	1	1	0:00:14.118564
2053	0	0	1	0:00:14.124452
2054	5	5	1	0:00:14.126441
2055	9	9	1	0:00:14.124669
2056	4	6	0	0:00:14.120789
2057	3	3	1	0:00:14.122043
2058	9	9	1	0:00:14.122005
2059	5	5	1	0:00:14.120450
2060	0	0	1	0:00:14.125366
2061	9	9	1	0:00:14.122960
2062	2	2	1	0:00:14.123704
2063	7	6	0	0:00:14.120620
2064	5	7	0	0:00:14.120270
2065	8	8	1	0:00:14.122147
2066	0	2	0	0:00:14.125758
2067	1	1	1	0:00:14.118630
2068	3	-1	0	0:00:14.119808
2069	4	4	1	0:00:14.115904
2070	8	8	1	0:00:14.122460
2071	5	5	1	0:00:14.123247
2072	1	1	1	0:00:14.123575
2073	5	2	0	0:00:14.120238
2074	7	7	1	0:00:14.120674
2075	7	7	1	0:00:14.120749
2076	2	2	1	0:00:14.119335
2077	8	8	1	0:00:14.125032
2078	4	2	0	0:00:14.121363
2079	2	2	1	0:00:14.119787
2080	2	2	1	0:00:14.118031
2081	5	3	0	0:00:14.117263
2082	3	3	1	0:00:14.120299
2083	3	3	1	0:00:14.123401
2084	1	1	1	0:00:14.117721
2085	4	2	0	0:00:14.119029
2086	9	9	1	0:00:14.117793
2087	2	2	1	0:00:14.115401
2088	4	4	1	0:00:14.119562
2089	5	5	1	0:00:14.123021
2090	2	2	1	0:00:14.118693
2091	2	2	1	0:00:14.114985
2092	3	4	0	0:00:14.119724
2093	2	2	1	0:00:14.117493
2094	1	1	1	0:00:14.127105
2095	5	5	1	0:00:14.121221
2096	8	8	1	0:00:14.120393
2097	9	9	1	0:00:14.116177
2098	2	2	1	0:00:14.116366
2099	6	6	1	0:00:14.118404
2100	6	6	1	0:00:14.122611
2101	1	1	1	0:00:14.117734
2102	7	7	1	0:00:14.118318
2103	7	7	1	0:00:14.119212
2104	5	5	1	0:00:14.118908
2105	4	4	1	0:00:14.116138
2106	4	4	1	0:00:14.119918
2107	0	0	1	0:00:14.119302
2108	5	5	1	0:00:14.118705
2109	8	8	1	0:00:14.119983
2110	8	8	1	0:00:14.118438
2111	6	6	1	0:00:14.122816
2112	6	6	1	0:00:14.122375
2113	7	7	1	0:00:14.118589
2114	2	3	0	0:00:14.118411
2115	6	6	1	0:00:14.121937
2116	4	4	1	0:00:14.124145
2117	5	3	0	0:00:14.125035
2118	1	1	1	0:00:14.123829
2119	7	7	1	0:00:14.119977
2120	5	5	1	0:00:14.115608
2121	2	2	1	0:00:14.114363
2122	4	4	1	0:00:14.117850
2123	4	4	1	0:00:14.117795
2124	6	6	1	0:00:14.117252
2125	5	-1	0	0:00:14.114274
2126	2	4	0	0:00:14.119315
2127	3	3	1	0:00:14.117740
2128	8	8	1	0:00:14.117006
2129	9	9	1	0:00:14.117439
2130	3	4	0	0:00:14.121353
2131	4	4	1	0:00:14.116124
2132	3	3	1	0:00:14.117440
2133	2	2	1	0:00:14.114993
2134	6	6	1	0:00:14.121785
2135	7	7	1	0:00:14.118944
2136	2	2	1	0:00:14.117467
2137	3	8	0	0:00:14.117312
2138	2	2	1	0:00:14.121348
2139	7	7	1	0:00:14.119495
2140	7	7	1	0:00:14.122173
2141	3	4	0	0:00:14.112839
2142	0	0	1	0:00:14.112249
2143	1	1	1	0:00:14.116155
2144	4	4	1	0:00:14.113857
2145	0	0	1	0:00:14.116823
2146	6	6	1	0:00:14.118770
2147	5	5	1	0:00:14.112684
2148	5	5	1	0:00:14.113166
2149	1	1	1	0:00:14.117999
2150	6	6	1	0:00:14.115447
2151	7	7	1	0:00:14.119634
2152	6	6	1	0:00:14.117935
2153	1	1	1	0:00:14.114338
2154	3	3	1	0:00:14.113081
2155	4	4	1	0:00:14.114763
2156	0	0	1	0:00:14.115520
2157	9	9	1	0:00:14.119791
2158	9	9	1	0:00:14.113829
2159	6	6	1	0:00:14.121738
2160	8	8	1	0:00:14.117633
2161	8	8	1	0:00:14.116311
2162	3	6	0	0:00:14.110543
2163	2	2	1	0:00:14.115778
2164	3	4	0	0:00:14.111881
2165	3	5	0	0:00:14.110801
2166	8	8	1	0:00:14.114394
2167	5	5	1	0:00:14.111343
2168	3	5	0	0:00:14.111795
2169	0	0	1	0:00:14.119961
2170	9	9	1	0:00:14.114099
2171	0	0	1	0:00:14.113065
2172	8	8	1	0:00:14.114069
2173	1	1	1	0:00:14.113287
2174	3	3	1	0:00:14.120015
2175	4	5	0	0:00:14.120965
2176	8	0	0	0:00:14.117975
2177	2	2	1	0:00:14.118230
2178	4	4	1	0:00:14.116740
2179	6	6	1	0:00:14.121408
2180	1	1	1	0:00:14.120356
2181	3	5	0	0:00:14.120885
2182	5	5	1	0:00:14.116618
2183	5	5	1	0:00:14.120183
2184	1	1	1	0:00:14.118742
2185	1	1	1	0:00:14.118151
2186	1	3	0	0:00:14.117134
2187	9	9	1	0:00:14.118048
2188	5	5	1	0:00:14.116392
2189	0	0	1	0:00:14.116678
2190	4	7	0	0:00:14.113539
2191	2	4	0	0:00:14.115230
2192	9	9	1	0:00:14.122518
2193	2	0	0	0:00:14.117090
2194	5	5	1	0:00:14.116492
2195	7	7	1	0:00:14.115823
2196	4	4	1	0:00:14.113760
2197	3	4	0	0:00:14.119673
2198	3	0	0	0:00:14.117297
2199	9	9	1	0:00:14.119745
2200	1	1	1	0:00:14.114794
2201	7	7	1	0:00:14.116695
2202	2	2	1	0:00:14.117110
2203	6	6	1	0:00:14.126333
2204	1	9	0	0:00:14.125124
2205	2	2	1	0:00:14.116531
2206	9	9	1	0:00:14.118748
2207	7	7	1	0:00:14.116635
2208	9	9	1	0:00:14.123274
2209	0	0	1	0:00:14.122373
2210	4	6	0	0:00:14.116406
2211	7	7	1	0:00:14.117661
2212	8	8	1	0:00:14.117133
2213	4	4	1	0:00:14.118743
2214	9	9	1	0:00:14.122531
2215	9	9	1	0:00:14.118042
2216	4	4	1	0:00:14.116896
2217	2	2	1	0:00:14.119127
2218	9	9	1	0:00:14.119956
2219	9	8	0	0:00:14.120778
2220	8	8	1	0:00:14.123330
2221	8	8	1	0:00:14.121650
2222	6	3	0	0:00:14.118121
2223	3	3	1	0:00:14.119607
2224	2	2	1	0:00:14.120059
2225	4	4	1	0:00:14.123672
2226	6	6	1	0:00:14.125296
2227	1	1	1	0:00:14.120393
2228	7	7	1	0:00:14.119380
2229	8	0	0	0:00:14.124470
2230	2	3	0	0:00:14.120738
2231	5	5	1	0:00:14.124861
2232	8	4	0	0:00:14.120196
2233	0	3	0	0:00:14.118529
2234	4	4	1	0:00:14.119395
2235	4	0	0	0:00:14.120890
2236	5	5	1	0:00:14.122170
2237	2	2	1	0:00:14.122158
2238	4	4	1	0:00:14.123014
2239	6	7	0	0:00:14.117569
2240	5	5	1	0:00:14.120127
2241	6	6	1	0:00:14.119509
2242	5	2	0	0:00:14.119030
2243	7	7	1	0:00:14.124354
2244	7	7	1	0:00:14.122490
2245	4	2	0	0:00:14.118968
2246	5	5	1	0:00:14.121912
2247	2	0	0	0:00:14.123153
2248	0	0	1	0:00:14.122985
2249	1	1	1	0:00:14.124356
2250	1	1	1	0:00:14.119619
2251	9	9	1	0:00:14.118200
2252	6	6	1	0:00:14.120400
2253	4	4	1	0:00:14.122343
2254	3	3	1	0:00:14.121504
2255	8	8	1	0:00:14.121571
2256	7	7	1	0:00:14.117582
2257	4	7	0	0:00:14.119198
2258	0	0	1	0:00:14.117558
2259	1	1	1	0:00:14.121955
2260	5	7	0	0:00:14.120500
2261	5	3	0	0:00:14.122169
2262	0	3	0	0:00:14.119122
2263	7	7	1	0:00:14.119193
2264	0	0	1	0:00:14.121349
2265	8	8	1	0:00:14.121075
2266	5	6	0	0:00:14.122278
2267	6	6	1	0:00:14.117884
2268	1	1	1	0:00:14.119657
2269	2	5	0	0:00:14.123419
2270	3	3	1	0:00:14.124974
2271	5	5	1	0:00:14.123289
2272	8	8	1	0:00:14.125465
2273	9	9	1	0:00:14.120675
2274	6	6	1	0:00:14.121943
2275	7	2	0	0:00:14.117869
2276	6	6	1	0:00:14.121586
2277	0	0	1	0:00:14.124441
2278	7	7	1	0:00:14.124135
2279	3	1	0	0:00:14.117256
2280	1	1	1	0:00:14.119316
2281	9	1	0	0:00:14.120041
2282	4	4	1	0:00:14.120922
2283	1	1	1	0:00:14.126737
2284	8	8	1	0:00:14.119630
2285	8	8	1	0:00:14.121601
2286	1	1	1	0:00:14.119883
2287	0	-1	0	0:00:14.123070
2288	6	6	1	0:00:14.122560
2289	1	1	1	0:00:14.124301
2290	7	7	1	0:00:14.120351
2291	2	4	0	0:00:14.126987
2292	5	6	0	0:00:14.119373
2293	4	7	0	0:00:14.119046
2294	5	5	1	0:00:14.126667
2295	6	6	1	0:00:14.124331
2296	6	6	1	0:00:14.121356
2297	4	4	1	0:00:14.121371
2298	8	8	1	0:00:14.123604
2299	6	6	1	0:00:14.121763
2300	4	7	0	0:00:14.127948
2301	7	7	1	0:00:14.122213
2302	9	9	1	0:00:14.123178
2303	9	9	1	0:00:14.120083
2304	4	3	0	0:00:14.121584
2305	5	5	1	0:00:14.123459
2306	1	1	1	0:00:14.125323
2307	3	3	1	0:00:14.120133
2308	9	6	0	0:00:14.122534
2309	8	8	1	0:00:14.118246
2310	6	6	1	0:00:14.117893
2311	7	7	1	0:00:14.121099
2312	3	5	0	0:00:14.122608
2313	9	9	1	0:00:14.125264
2314	5	3	0	0:00:14.121606
2315	2	2	1	0:00:14.118191
2316	5	5	1	0:00:14.117961
2317	2	2	1	0:00:14.122959
2318	1	8	0	0:00:14.122832
2319	7	7	1	0:00:14.120220
2320	1	1	1	0:00:14.120986
2321	7	7	1	0:00:14.122790
2322	0	0	1	0:00:14.119754
2323	8	8	1	0:00:14.125428
2324	3	2	0	0:00:14.120151
2325	8	8	1	0:00:14.118660
2326	3	2	0	0:00:14.118619
2327	4	4	1	0:00:14.118337
2328	1	1	1	0:00:14.120556
2329	4	4	1	0:00:14.119286
2330	0	8	0	0:00:14.119123
2331	7	7	1	0:00:14.119298
2332	9	9	1	0:00:14.121452
2333	8	0	0	0:00:14.121106
2334	5	5	1	0:00:14.125288
2335	5	7	0	0:00:14.125564
2336	6	4	0	0:00:14.121929
2337	3	6	0	0:00:14.119628
2338	9	9	1	0:00:14.121067
2339	1	1	1	0:00:14.118761
2340	2	4	0	0:00:14.121911
2341	0	0	1	0:00:14.120779
2342	0	0	1	0:00:14.119115
2343	2	2	1	0:00:14.123123
2344	8	8	1	0:00:14.121421
2345	0	0	1	0:00:14.118599
2346	2	2	1	0:00:14.122626
2347	9	9	1	0:00:14.120422
2348	3	3	1	0:00:14.121044
2349	2	2	1	0:00:14.118202
2350	0	2	0	0:00:14.117662
2351	9	9	1	0:00:14.120076
2352	9	9	1	0:00:14.123417
2353	3	3	1	0:00:14.119631
2354	2	2	1	0:00:14.113167
2355	0	0	1	0:00:14.117533
2356	6	6	1	0:00:14.120548
2357	9	9	1	0:00:14.121648
2358	7	7	1	0:00:14.122466
2359	3	3	1	0:00:14.118562
2360	7	7	1	0:00:14.115880
2361	5	7	0	0:00:14.113327
2362	1	1	1	0:00:14.117297
2363	4	4	1	0:00:14.123578
2364	6	6	1	0:00:14.116443
2365	0	0	1	0:00:14.116303
2366	7	3	0	0:00:14.118054
2367	5	5	1	0:00:14.119314
2368	8	8	1	0:00:14.119147
2369	6	6	1	0:00:14.120962
2370	7	5	0	0:00:14.116113
2371	5	6	0	0:00:14.115732
2372	2	2	1	0:00:14.118092
2373	5	5	1	0:00:14.116621
2374	5	6	0	0:00:14.120386
2375	3	3	1	0:00:14.120929
2376	3	3	1	0:00:14.116977
2377	2	3	0	0:00:14.118923
2378	2	2	1	0:00:14.118365
2379	9	9	1	0:00:14.122909
2380	9	9	1	0:00:14.123753
2381	8	8	1	0:00:14.118098
2382	8	8	1	0:00:14.118121
2383	3	3	1	0:00:14.116963
2384	5	5	1	0:00:14.114980
2385	4	4	1	0:00:14.115775
2386	3	2	0	0:00:14.118240
2387	2	3	0	0:00:14.118318
2388	8	2	0	0:00:14.114549
2389	1	1	1	0:00:14.117928
2390	1	1	1	0:00:14.119738
2391	0	0	1	0:00:14.119078
2392	7	7	1	0:00:14.125167
2393	2	2	1	0:00:14.121036
2394	1	1	1	0:00:14.119187
2395	8	3	0	0:00:14.118872
2396	7	6	0	0:00:14.116887
2397	7	7	1	0:00:14.123501
2398	5	5	1	0:00:14.121710
2399	7	7	1	0:00:14.119696
2400	6	6	1	0:00:14.122577
2401	0	0	1	0:00:14.122398
2402	4	4	1	0:00:14.123383
2403	0	0	1	0:00:14.125106
2404	3	5	0	0:00:14.118761
2405	7	3	0	0:00:14.114521
2406	3	3	1	0:00:14.120452
2407	6	6	1	0:00:14.117055
2408	2	0	0	0:00:14.118239
2409	6	4	0	0:00:14.119385
2410	5	5	1	0:00:14.116687
2411	6	6	1	0:00:14.116747
2412	3	3	1	0:00:14.118827
2413	0	0	1	0:00:14.115876
2414	3	5	0	0:00:14.118369
2415	4	4	1	0:00:14.118061
2416	5	5	1	0:00:14.115467
2417	8	8	1	0:00:14.116902
2418	4	4	1	0:00:14.113049
2419	4	4	1	0:00:14.111850
2420	0	8	0	0:00:14.116267
2421	0	0	1	0:00:14.115767
2422	1	1	1	0:00:14.114999
2423	0	0	1	0:00:14.118783
2424	6	6	1	0:00:14.117494
2425	3	5	0	0:00:14.111533
2426	8	8	1	0:00:14.118876
2427	0	2	0	0:00:14.114345
2428	1	1	1	0:00:14.115676
2429	0	2	0	0:00:14.116269
2430	7	7	1	0:00:14.115532
2431	1	1	1	0:00:14.119053
2432	3	3	1	0:00:14.123800
2433	1	1	1	0:00:14.118062
2434	8	8	1	0:00:14.119430
2435	0	0	1	0:00:14.119042
2436	2	6	0	0:00:14.114830
2437	9	9	1	0:00:14.120217
2438	8	8	1	0:00:14.120220
2439	6	6	1	0:00:14.117434
2440	5	5	1	0:00:14.117515
2441	8	0	0	0:00:14.117570
2442	4	4	1	0:00:14.119486
2443	3	3	1	0:00:14.120082
2444	4	7	0	0:00:14.120656
2445	1	1	1	0:00:14.123706
2446	0	0	1	0:00:14.117472
2447	3	-1	0	0:00:14.115397
2448	9	9	1	0:00:14.115930
2449	7	7	1	0:00:14.118355
2450	4	0	0	0:00:14.119068
2451	0	0	1	0:00:14.115109
2452	3	3	1	0:00:14.116038
2453	0	0	1	0:00:14.117068
2454	8	8	1	0:00:14.118577
2455	1	1	1	0:00:14.119548
2456	1	1	1	0:00:14.118843
2457	5	2	0	0:00:14.117572
2458	7	7	1	0:00:14.119036
2459	0	0	1	0:00:14.119207
2460	0	0	1	0:00:14.120652
2461	4	4	1	0:00:14.121971
2462	8	8	1	0:00:14.125864
2463	8	8	1	0:00:14.124812
2464	8	8	1	0:00:14.128959
2465	4	4	1	0:00:14.121883
2466	1	1	1	0:00:14.129789
2467	2	6	0	0:00:14.128792
2468	9	1	0	0:00:14.126611
2469	1	1	1	0:00:14.124960
2470	2	2	1	0:00:14.122140
2471	8	8	1	0:00:14.125967
2472	7	9	0	0:00:14.123123
2473	0	0	1	0:00:14.124798
2474	7	7	1	0:00:14.123667
2475	6	6	1	0:00:14.122774
2476	2	2	1	0:00:14.123543
2477	9	1	0	0:00:14.129961
2478	0	0	1	0:00:14.126716
2479	6	6	1	0:00:14.124394
2480	7	7	1	0:00:14.123439
2481	7	7	1	0:00:14.117805
2482	5	3	0	0:00:14.126004
2483	8	8	1	0:00:14.128452
2484	2	2	1	0:00:14.120497
2485	4	4	1	0:00:14.128474
2486	4	4	1	0:00:14.122395
2487	8	5	0	0:00:14.122307
2488	4	4	1	0:00:14.122600
2489	8	8	1	0:00:14.128627
2490	0	8	0	0:00:14.129686
2491	2	2	1	0:00:14.123324
2492	7	7	1	0:00:14.121928
2493	7	7	1	0:00:14.123900
2494	6	6	1	0:00:14.124218
2495	9	9	1	0:00:14.124361
2496	1	1	1	0:00:14.119823
2497	9	9	1	0:00:14.119423
2498	9	9	1	0:00:14.124218
2499	7	7	1	0:00:14.123797
2500	5	5	1	0:00:14.123431
2501	3	3	1	0:00:14.120745
2502	7	4	0	0:00:14.121303
2503	6	6	1	0:00:14.125511
2504	0	8	0	0:00:14.122657
2505	3	5	0	0:00:14.124142
2506	9	7	0	0:00:14.128240
2507	2	2	1	0:00:14.127798
2508	9	9	1	0:00:14.125904
2509	5	3	0	0:00:14.124058
2510	6	6	1	0:00:14.122539
2511	1	1	1	0:00:14.128344
2512	0	0	1	0:00:14.130187
2513	0	0	1	0:00:14.121604
2514	2	2	1	0:00:14.128371
2515	4	4	1	0:00:14.125028
2516	5	5	1	0:00:14.121799
2517	6	6	1	0:00:14.125690
2518	3	3	1	0:00:14.126467
2519	6	6	1	0:00:14.123034
2520	4	4	1	0:00:14.126607
2521	3	5	0	0:00:14.123431
2522	5	6	0	0:00:14.123296
2523	8	1	0	0:00:14.128746
2524	9	9	1	0:00:14.124429
2525	3	4	0	0:00:14.125154
2526	9	9	1	0:00:14.119224
2527	3	5	0	0:00:14.122685
2528	4	-1	0	0:00:14.119969
2529	9	8	0	0:00:14.125515
2530	3	3	1	0:00:14.119526
2531	9	9	1	0:00:14.120659
2532	5	5	1	0:00:14.121438
2533	2	6	0	0:00:14.122550
2534	8	8	1	0:00:14.125156
2535	2	6	0	0:00:14.124727
2536	6	6	1	0:00:14.116585
2537	2	6	0	0:00:14.119602
2538	2	2	1	0:00:14.117304
2539	7	7	1	0:00:14.119647
2540	2	2	1	0:00:14.122257
2541	7	7	1	0:00:14.122370
2542	6	6	1	0:00:14.118360
2543	2	2	1	0:00:14.119484
2544	4	3	0	0:00:14.121191
2545	1	1	1	0:00:14.116884
2546	2	2	1	0:00:14.126415
2547	9	9	1	0:00:14.119191
2548	9	9	1	0:00:14.129559
2549	5	5	1	0:00:14.123716
2550	2	8	0	0:00:14.125626
2551	9	9	1	0:00:14.128162
2552	8	8	1	0:00:14.127370
2553	7	7	1	0:00:14.124761
2554	7	0	0	0:00:14.124764
2555	5	5	1	0:00:14.131428
2556	6	6	1	0:00:14.129777
2557	2	2	1	0:00:14.129489
2558	8	8	1	0:00:14.131477
2559	3	3	1	0:00:14.133791
2560	7	7	1	0:00:14.132719
2561	2	2	1	0:00:14.131403
2562	3	3	1	0:00:14.133532
2563	7	7	1	0:00:14.132685
2564	3	3	1	0:00:14.131320
2565	3	3	1	0:00:14.128734
2566	6	6	1	0:00:14.128525
2567	2	4	0	0:00:14.124221
2568	1	1	1	0:00:14.125539
2569	1	1	1	0:00:14.128088
2570	1	1	1	0:00:14.128582
2571	6	6	1	0:00:14.125212
2572	9	9	1	0:00:14.130009
2573	4	2	0	0:00:14.126390
2574	0	0	1	0:00:14.131296
2575	2	2	1	0:00:14.132950
2576	4	4	1	0:00:14.134429
2577	8	8	1	0:00:14.132965
2578	0	3	0	0:00:14.130680
2579	5	3	0	0:00:14.128723
2580	4	4	1	0:00:14.129910
2581	3	3	1	0:00:14.132105
2582	1	1	1	0:00:14.129985
