idx	label	predict	correct	time
2044	3	3	1	0:00:14.132102
2045	1	1	1	0:00:14.132338
2046	3	3	1	0:00:14.130547
2047	5	5	1	0:00:14.130609
2048	8	8	1	0:00:14.127878
2049	3	-1	0	0:00:14.128243
2050	8	8	1	0:00:14.129832
2051	5	5	1	0:00:14.129494
2052	8	8	1	0:00:14.129313
2053	6	6	1	0:00:14.128045
2054	3	3	1	0:00:14.128470
2055	5	5	1	0:00:14.129572
2056	5	5	1	0:00:14.128805
2057	5	5	1	0:00:14.126233
2058	0	8	0	0:00:14.126926
2059	9	9	1	0:00:14.131136
2060	5	5	1	0:00:14.129439
2061	5	5	1	0:00:14.128685
2062	7	7	1	0:00:14.125324
2063	1	1	1	0:00:14.126189
2064	8	8	1	0:00:14.127352
2065	2	6	0	0:00:14.127509
2066	2	4	0	0:00:14.126073
2067	7	4	0	0:00:14.129844
2068	3	6	0	0:00:14.124393
2069	4	4	1	0:00:14.124488
2070	2	4	0	0:00:14.124426
2071	9	9	1	0:00:14.125354
2072	6	6	1	0:00:14.123463
2073	2	2	1	0:00:14.125550
2074	2	2	1	0:00:14.124190
2075	4	7	0	0:00:14.123927
2076	3	3	1	0:00:14.124025
2077	0	8	0	0:00:14.123192
2078	2	5	0	0:00:14.122515
2079	0	0	1	0:00:14.123052
2080	1	1	1	0:00:14.122136
2081	3	3	1	0:00:14.120127
2082	2	2	1	0:00:14.122865
2083	2	8	0	0:00:14.125007
2084	7	7	1	0:00:14.124791
2085	0	0	1	0:00:14.130120
2086	1	1	1	0:00:14.124783
2087	0	0	1	0:00:14.127313
2088	7	7	1	0:00:14.129249
2089	7	7	1	0:00:14.132681
2090	2	2	1	0:00:14.134225
2091	0	2	0	0:00:14.128330
2092	1	1	1	0:00:14.126185
2093	6	6	1	0:00:14.127566
2094	5	5	1	0:00:14.127774
2095	0	0	1	0:00:14.127916
2096	2	9	0	0:00:14.130407
2097	2	2	1	0:00:14.132904
2098	0	0	1	0:00:14.128413
2099	1	1	1	0:00:14.130003
2100	2	2	1	0:00:14.127782
2101	6	6	1	0:00:14.129256
2102	0	0	1	0:00:14.130033
2103	1	1	1	0:00:14.124157
2104	6	6	1	0:00:14.126713
2105	6	6	1	0:00:14.124597
2106	5	5	1	0:00:14.126124
2107	3	3	1	0:00:14.128175
2108	4	5	0	0:00:14.127718
2109	0	0	1	0:00:14.124080
2110	0	0	1	0:00:14.125053
2111	9	9	1	0:00:14.130129
2112	1	1	1	0:00:14.130026
2113	0	0	1	0:00:14.128940
2114	2	7	0	0:00:14.128207
2115	5	5	1	0:00:14.126148
2116	9	9	1	0:00:14.127306
2117	7	7	1	0:00:14.127015
2118	8	8	1	0:00:14.127782
2119	6	6	1	0:00:14.130674
2120	4	8	0	0:00:14.128763
2121	6	4	0	0:00:14.126986
2122	0	0	1	0:00:14.128109
2123	2	2	1	0:00:14.130471
2124	0	0	1	0:00:14.130566
2125	1	1	1	0:00:14.129838
2126	9	-1	0	0:00:14.128520
2127	2	3	0	0:00:14.127601
2128	4	4	1	0:00:14.130479
2129	9	9	1	0:00:14.131260
2130	0	0	1	0:00:14.133232
2131	7	9	0	0:00:14.127027
2132	2	2	1	0:00:14.130176
2133	3	3	1	0:00:14.131985
2134	4	0	0	0:00:14.124989
2135	8	8	1	0:00:14.130903
2136	0	9	0	0:00:14.130910
2137	2	2	1	0:00:14.129137
2138	6	6	1	0:00:14.129155
2139	8	8	1	0:00:14.128925
2140	9	9	1	0:00:14.130643
2141	7	7	1	0:00:14.128358
2142	1	1	1	0:00:14.129517
2143	9	9	1	0:00:14.130021
2144	3	3	1	0:00:14.128155
2145	7	4	0	0:00:14.128253
2146	2	2	1	0:00:14.130386
2147	7	3	0	0:00:14.130582
2148	9	9	1	0:00:14.130640
2149	6	6	1	0:00:14.130634
2150	9	9	1	0:00:14.130912
2151	5	5	1	0:00:14.125323
2152	7	7	1	0:00:14.127711
2153	8	8	1	0:00:14.129553
2154	5	5	1	0:00:14.129986
2155	9	8	0	0:00:14.133579
2156	8	8	1	0:00:14.128205
2157	3	3	1	0:00:14.128479
2158	9	9	1	0:00:14.129606
2159	8	9	0	0:00:14.128141
2160	0	0	1	0:00:14.129524
2161	5	2	0	0:00:14.130632
2162	5	9	0	0:00:14.130989
2163	7	7	1	0:00:14.129537
2164	1	1	1	0:00:14.135841
2165	2	0	0	0:00:14.131982
2166	0	2	0	0:00:14.132515
2167	7	5	0	0:00:14.128276
2168	5	3	0	0:00:14.129999
2169	8	8	1	0:00:14.129097
2170	2	2	1	0:00:14.133538
2171	2	2	1	0:00:14.132289
2172	5	0	0	0:00:14.131479
2173	3	3	1	0:00:14.130860
2174	9	9	1	0:00:14.130164
2175	3	5	0	0:00:14.130326
2176	1	1	1	0:00:14.133144
2177	9	9	1	0:00:14.131824
2178	3	9	0	0:00:14.130996
2179	1	1	1	0:00:14.131353
2180	4	4	1	0:00:14.129123
2181	3	3	1	0:00:14.131404
2182	4	4	1	0:00:14.128161
2183	4	4	1	0:00:14.129344
2184	9	9	1	0:00:14.128416
2185	0	0	1	0:00:14.130284
2186	9	3	0	0:00:14.126285
2187	5	3	0	0:00:14.130855
2188	9	9	1	0:00:14.130801
2189	2	2	1	0:00:14.129195
2190	9	9	1	0:00:14.127136
2191	4	4	1	0:00:14.126739
2192	0	2	0	0:00:14.126075
2193	2	2	1	0:00:14.132927
2194	8	8	1	0:00:14.126830
2195	4	3	0	0:00:14.128483
2196	8	8	1	0:00:14.129680
2197	6	6	1	0:00:14.129654
2198	8	9	0	0:00:14.132111
2199	2	6	0	0:00:14.130896
2200	0	2	0	0:00:14.131958
2201	5	5	1	0:00:14.128865
2202	9	9	1	0:00:14.130716
2203	6	6	1	0:00:14.130204
2204	9	9	1	0:00:14.131570
2205	5	5	1	0:00:14.128709
2206	1	1	1	0:00:14.132248
2207	3	3	1	0:00:14.128629
2208	4	4	1	0:00:14.131342
2209	4	4	1	0:00:14.131889
2210	2	2	1	0:00:14.134902
2211	7	7	1	0:00:14.130646
2212	2	2	1	0:00:14.131307
2213	4	6	0	0:00:14.130575
2214	4	4	1	0:00:14.130841
2215	0	0	1	0:00:14.129574
2216	2	3	0	0:00:14.132795
2217	8	8	1	0:00:14.129191
2218	4	4	1	0:00:14.128542
2219	5	2	0	0:00:14.127747
2220	1	1	1	0:00:14.132743
2221	2	2	1	0:00:14.135129
2222	6	6	1	0:00:14.132618
2223	8	8	1	0:00:14.132007
2224	1	1	1	0:00:14.128690
2225	7	7	1	0:00:14.129915
2226	2	6	0	0:00:14.127625
2227	8	8	1	0:00:14.131984
2228	7	7	1	0:00:14.129847
2229	4	4	1	0:00:14.129100
2230	3	3	1	0:00:14.130014
2231	3	5	0	0:00:14.128951
2232	0	7	0	0:00:14.128908
2233	3	0	0	0:00:14.128348
2234	7	7	1	0:00:14.127289
2235	2	2	1	0:00:14.127907
2236	5	5	1	0:00:14.126540
2237	6	6	1	0:00:14.129107
2238	1	1	1	0:00:14.128642
2239	7	7	1	0:00:14.132435
2240	9	9	1	0:00:14.128624
2241	0	0	1	0:00:14.128053
2242	2	3	0	0:00:14.128278
2243	3	3	1	0:00:14.126869
2244	9	9	1	0:00:14.131144
2245	8	8	1	0:00:14.127904
2246	9	8	0	0:00:14.126777
2247	5	5	1	0:00:14.128669
2248	0	8	0	0:00:14.125898
2249	0	0	1	0:00:14.128740
2250	7	7	1	0:00:14.129057
2251	6	3	0	0:00:14.126069
2252	3	3	1	0:00:14.129034
2253	3	5	0	0:00:14.127027
2254	8	8	1	0:00:14.126510
2255	1	8	0	0:00:14.129436
2256	4	4	1	0:00:14.131049
2257	0	0	1	0:00:14.129392
2258	1	1	1	0:00:14.125698
2259	5	7	0	0:00:14.130330
2260	4	4	1	0:00:14.128031
2261	3	3	1	0:00:14.129804
2262	2	4	0	0:00:14.128420
2263	6	6	1	0:00:14.129379
2264	0	0	1	0:00:14.129257
2265	8	8	1	0:00:14.132907
2266	8	8	1	0:00:14.125487
2267	6	6	1	0:00:14.131392
2268	3	3	1	0:00:14.129606
2269	3	3	1	0:00:14.130090
2270	2	2	1	0:00:14.130507
2271	9	8	0	0:00:14.127915
2272	7	7	1	0:00:14.130630
2273	5	3	0	0:00:14.130899
2274	1	1	1	0:00:14.130269
2275	6	6	1	0:00:14.126833
2276	0	1	0	0:00:14.131662
2277	5	5	1	0:00:14.130277
2278	9	9	1	0:00:14.131597
2279	9	9	1	0:00:14.132846
2280	4	8	0	0:00:14.126546
2281	5	5	1	0:00:14.130905
2282	9	9	1	0:00:14.130674
2283	4	6	0	0:00:14.127049
2284	8	8	1	0:00:14.133410
2285	3	5	0	0:00:14.131614
2286	3	7	0	0:00:14.133229
2287	2	2	1	0:00:14.130724
2288	5	4	0	0:00:14.128304
2289	1	1	1	0:00:14.130544
2290	9	9	1	0:00:14.134980
2291	5	5	1	0:00:14.130002
2292	5	3	0	0:00:14.128890
2293	8	1	0	0:00:14.130320
2294	1	4	0	0:00:14.131714
2295	8	8	1	0:00:14.129796
2296	9	9	1	0:00:14.132111
2297	7	7	1	0:00:14.131816
2298	0	0	1	0:00:14.132736
2299	6	5	0	0:00:14.130696
2300	3	3	1	0:00:14.124418
2301	2	4	0	0:00:14.130383
2302	0	2	0	0:00:14.131100
2303	2	2	1	0:00:14.131716
2304	6	6	1	0:00:14.128426
2305	9	2	0	0:00:14.129071
2306	3	3	1	0:00:14.130402
2307	9	9	1	0:00:14.130509
2308	1	1	1	0:00:14.134537
2309	6	3	0	0:00:14.132934
2310	6	6	1	0:00:14.128725
2311	7	7	1	0:00:14.132088
2312	2	2	1	0:00:14.132061
2313	6	6	1	0:00:14.131033
2314	3	3	1	0:00:14.131750
2315	2	2	1	0:00:14.123803
2316	5	2	0	0:00:14.126739
2317	5	5	1	0:00:14.128066
2318	2	2	1	0:00:14.129093
2319	7	7	1	0:00:14.129783
2320	5	2	0	0:00:14.127773
2321	2	2	1	0:00:14.123879
2322	0	0	1	0:00:14.127226
2323	8	8	1	0:00:14.128819
2324	0	8	0	0:00:14.128932
2325	7	3	0	0:00:14.127610
2326	7	7	1	0:00:14.129189
2327	1	0	0	0:00:14.126642
2328	7	7	1	0:00:14.126421
2329	4	4	1	0:00:14.129356
2330	0	0	1	0:00:14.131112
2331	2	3	0	0:00:14.128586
2332	2	2	1	0:00:14.129467
2333	6	6	1	0:00:14.130151
2334	1	1	1	0:00:14.126507
2335	5	3	0	0:00:14.129265
2336	9	9	1	0:00:14.130512
2337	7	7	1	0:00:14.127552
2338	6	6	1	0:00:14.128989
2339	2	2	1	0:00:14.130374
2340	7	7	1	0:00:14.131549
2341	0	0	1	0:00:14.131411
2342	5	6	0	0:00:14.128267
2343	6	6	1	0:00:14.129800
2344	0	0	1	0:00:14.133340
2345	1	1	1	0:00:14.126966
2346	1	1	1	0:00:14.127987
2347	8	0	0	0:00:14.132849
2348	4	0	0	0:00:14.125807
2349	5	5	1	0:00:14.127402
2350	3	4	0	0:00:14.123786
2351	1	1	1	0:00:14.129192
2352	2	3	0	0:00:14.130052
2353	4	4	1	0:00:14.131369
2354	8	8	1	0:00:14.128082
2355	9	8	0	0:00:14.125258
2356	8	8	1	0:00:14.125658
2357	1	1	1	0:00:14.129754
2358	7	5	0	0:00:14.127877
2359	2	7	0	0:00:14.128511
2360	7	7	1	0:00:14.126766
2361	2	2	1	0:00:14.127867
2362	3	2	0	0:00:14.130846
2363	2	2	1	0:00:14.130189
2364	6	6	1	0:00:14.132043
2365	7	7	1	0:00:14.129077
2366	9	8	0	0:00:14.129967
2367	4	4	1	0:00:14.127597
2368	0	0	1	0:00:14.126270
2369	1	1	1	0:00:14.129235
2370	0	0	1	0:00:14.129195
2371	4	8	0	0:00:14.126981
2372	5	3	0	0:00:14.130794
2373	0	0	1	0:00:14.128625
2374	8	8	1	0:00:14.131697
2375	0	0	1	0:00:14.129545
2376	7	0	0	0:00:14.133300
2377	6	6	1	0:00:14.128339
2378	1	1	1	0:00:14.127276
2379	0	8	0	0:00:14.126943
2380	8	8	1	0:00:14.126615
2381	5	3	0	0:00:14.129253
2382	9	9	1	0:00:14.129716
2383	2	2	1	0:00:14.127783
2384	5	3	0	0:00:14.125958
2385	4	5	0	0:00:14.124254
2386	4	4	1	0:00:14.128307
2387	9	9	1	0:00:14.132666
2388	0	0	1	0:00:14.131372
2389	6	6	1	0:00:14.128721
2390	1	1	1	0:00:14.127887
2391	2	2	1	0:00:14.127981
2392	5	5	1	0:00:14.131550
2393	1	1	1	0:00:14.131590
2394	6	4	0	0:00:14.127970
2395	7	8	0	0:00:14.128024
2396	1	9	0	0:00:14.132916
2397	5	2	0	0:00:14.129671
2398	8	8	1	0:00:14.126608
2399	8	8	1	0:00:14.128516
2400	0	0	1	0:00:14.129343
2401	3	8	0	0:00:14.128229
2402	9	9	1	0:00:14.126561
2403	4	3	0	0:00:14.128153
2404	0	7	0	0:00:14.128994
2405	3	6	0	0:00:14.125738
2406	4	4	1	0:00:14.128342
2407	9	9	1	0:00:14.125810
2408	2	2	1	0:00:14.128406
2409	4	4	1	0:00:14.127917
2410	3	3	1	0:00:14.129867
2411	0	0	1	0:00:14.124594
2412	6	8	0	0:00:14.125062
2413	4	6	0	0:00:14.123968
2414	5	3	0	0:00:14.124879
2415	6	3	0	0:00:14.126566
2416	6	6	1	0:00:14.127154
2417	7	7	1	0:00:14.124120
2418	8	8	1	0:00:14.130591
2419	4	4	1	0:00:14.129215
2420	8	-1	0	0:00:14.124994
2421	8	8	1	0:00:14.129503
2422	3	2	0	0:00:14.127635
2423	2	6	0	0:00:14.128428
2424	8	8	1	0:00:14.126577
2425	0	0	1	0:00:14.125909
2426	2	0	0	0:00:14.129886
2427	5	3	0	0:00:14.131035
2428	6	6	1	0:00:14.127974
2429	8	8	1	0:00:14.127783
2430	7	7	1	0:00:14.129377
2431	8	8	1	0:00:14.127669
2432	9	0	0	0:00:14.129105
2433	9	9	1	0:00:14.128895
2434	0	8	0	0:00:14.126471
2435	6	6	1	0:00:14.127768
2436	6	6	1	0:00:14.125160
2437	8	8	1	0:00:14.129569
2438	1	1	1	0:00:14.126983
2439	1	1	1	0:00:14.130568
2440	7	7	1	0:00:14.129458
2441	4	6	0	0:00:14.126855
2442	4	4	1	0:00:14.127401
2443	2	2	1	0:00:14.126713
2444	3	6	0	0:00:14.127132
2445	6	6	1	0:00:14.129266
2446	9	9	1	0:00:14.129301
2447	6	8	0	0:00:14.123464
2448	2	2	1	0:00:14.125940
2449	4	2	0	0:00:14.120523
2450	1	1	1	0:00:14.129177
2451	8	8	1	0:00:14.128368
2452	2	3	0	0:00:14.126569
2453	3	4	0	0:00:14.125848
2454	1	1	1	0:00:14.130323
2455	6	6	1	0:00:14.128694
2456	8	8	1	0:00:14.128918
2457	6	6	1	0:00:14.128631
2458	8	8	1	0:00:14.126625
2459	5	5	1	0:00:14.129999
2460	9	9	1	0:00:14.124938
2461	0	0	1	0:00:14.128137
2462	1	1	1	0:00:14.130565
2463	0	0	1	0:00:14.127824
2464	2	6	0	0:00:14.123537
2465	9	9	1	0:00:14.125608
2466	2	0	0	0:00:14.128724
2467	9	9	1	0:00:14.128291
2468	0	0	1	0:00:14.126101
2469	9	9	1	0:00:14.126004
2470	7	7	1	0:00:14.126348
2471	8	8	1	0:00:14.126737
2472	5	5	1	0:00:14.123128
2473	0	0	1	0:00:14.129762
2474	6	6	1	0:00:14.124553
2475	6	6	1	0:00:14.125834
2476	8	8	1	0:00:14.128140
2477	1	1	1	0:00:14.127075
2478	6	6	1	0:00:14.128220
2479	5	5	1	0:00:14.129811
2480	8	8	1	0:00:14.128287
2481	7	2	0	0:00:14.125035
2482	9	9	1	0:00:14.127871
2483	2	2	1	0:00:14.126908
2484	1	1	1	0:00:14.130090
2485	6	6	1	0:00:14.124048
2486	7	4	0	0:00:14.124830
2487	5	5	1	0:00:14.127510
2488	6	6	1	0:00:14.125873
2489	3	3	1	0:00:14.123611
2490	0	0	1	0:00:14.129346
2491	9	9	1	0:00:14.128041
2492	8	8	1	0:00:14.126316
2493	9	9	1	0:00:14.129732
2494	5	4	0	0:00:14.128974
2495	9	8	0	0:00:14.128105
2496	9	9	1	0:00:14.129439
2497	9	8	0	0:00:14.129566
2498	3	3	1	0:00:14.123500
2499	6	2	0	0:00:14.125447
2500	4	4	1	0:00:14.123754
2501	4	4	1	0:00:14.130345
2502	8	8	1	0:00:14.127167
2503	8	8	1	0:00:14.123987
2504	1	1	1	0:00:14.125957
2505	7	7	1	0:00:14.122328
2506	3	0	0	0:00:14.130534
2507	0	0	1	0:00:14.128508
2508	6	4	0	0:00:14.123953
2509	2	2	1	0:00:14.123522
2510	4	4	1	0:00:14.126370
2511	8	1	0	0:00:14.126834
2512	2	2	1	0:00:14.126579
2513	2	2	1	0:00:14.124144
2514	9	3	0	0:00:14.126268
2515	2	6	0	0:00:14.126146
2516	2	3	0	0:00:14.126946
2517	9	9	1	0:00:14.129463
2518	7	7	1	0:00:14.129925
2519	4	2	0	0:00:14.128027
2520	1	1	1	0:00:14.129621
2521	9	3	0	0:00:14.128425
2522	1	8	0	0:00:14.128802
2523	4	4	1	0:00:14.129729
2524	3	3	1	0:00:14.127210
2525	5	2	0	0:00:14.128787
2526	3	5	0	0:00:14.126990
2527	8	8	1	0:00:14.132577
2528	9	9	1	0:00:14.132899
2529	3	5	0	0:00:14.128891
2530	6	6	1	0:00:14.130859
2531	2	2	1	0:00:14.132487
2532	0	1	0	0:00:14.127166
2533	8	3	0	0:00:14.128257
2534	9	1	0	0:00:14.124235
2535	0	0	1	0:00:14.124315
2536	5	5	1	0:00:14.128616
2537	1	1	1	0:00:14.128679
2538	5	6	0	0:00:14.130102
2539	8	8	1	0:00:14.128126
2540	2	3	0	0:00:14.125348
2541	1	1	1	0:00:14.127928
2542	2	8	0	0:00:14.126292
2543	3	4	0	0:00:14.129226
2544	2	2	1	0:00:14.129595
2545	4	4	1	0:00:14.129583
2546	8	8	1	0:00:14.127304
2547	4	6	0	0:00:14.127367
2548	0	0	1	0:00:14.127668
2549	6	6	1	0:00:14.125180
2550	4	7	0	0:00:14.130206
2551	2	6	0	0:00:14.128529
2552	9	9	1	0:00:14.127802
2553	8	8	1	0:00:14.129741
2554	4	4	1	0:00:14.128031
2555	7	9	0	0:00:14.126971
2556	6	6	1	0:00:14.129600
2557	2	2	1	0:00:14.128656
2558	4	4	1	0:00:14.123280
2559	7	7	1	0:00:14.129300
2560	7	7	1	0:00:14.131121
2561	6	6	1	0:00:14.130433
2562	4	4	1	0:00:14.129053
2563	2	2	1	0:00:14.133992
2564	2	2	1	0:00:14.132869
2565	3	3	1	0:00:14.131292
2566	2	3	0	0:00:14.127610
2567	4	3	0	0:00:14.127702
2568	9	9	1	0:00:14.130745
2569	0	0	1	0:00:14.129068
2570	0	2	0	0:00:14.130257
2571	9	9	1	0:00:14.128176
2572	6	2	0	0:00:14.134836
2573	5	-1	0	0:00:14.132369
2574	8	8	1	0:00:14.130534
2575	5	4	0	0:00:14.130566
2576	2	2	1	0:00:14.130592
2577	4	4	1	0:00:14.129405
2578	8	8	1	0:00:14.131767
2579	8	8	1	0:00:14.130503
2580	6	6	1	0:00:14.128854
2581	4	4	1	0:00:14.133184
2582	5	5	1	0:00:14.132332
2583	7	7	1	0:00:14.130196
2584	6	6	1	0:00:14.128099
2585	3	5	0	0:00:14.127613
2586	7	4	0	0:00:14.125032
2587	0	0	1	0:00:14.131874
2588	4	3	0	0:00:14.130231
2589	0	2	0	0:00:14.128858
2590	5	3	0	0:00:14.127321
2591	8	8	1	0:00:14.129287
2592	2	4	0	0:00:14.126406
2593	8	8	1	0:00:14.129196
2594	0	0	1	0:00:14.134877
2595	4	4	1	0:00:14.127872
2596	9	0	0	0:00:14.126909
2597	2	7	0	0:00:14.128151
2598	3	3	1	0:00:14.127397
2599	6	3	0	0:00:14.130050
2600	8	8	1	0:00:14.127976
2601	1	1	1	0:00:14.130111
2602	6	6	1	0:00:14.129583
2603	0	2	0	0:00:14.129191
2604	8	8	1	0:00:14.134582
2605	4	7	0	0:00:14.128215
2606	3	3	1	0:00:14.128832
2607	1	1	1	0:00:14.131529
2608	4	4	1	0:00:14.129045
2609	5	4	0	0:00:14.128412
2610	2	2	1	0:00:14.130741
2611	4	5	0	0:00:14.128133
2612	3	5	0	0:00:14.127350
2613	6	6	1	0:00:14.131224
2614	0	0	1	0:00:14.127446
2615	7	7	1	0:00:14.129819
2616	1	8	0	0:00:14.135952
2617	3	5	0	0:00:14.129070
2618	5	3	0	0:00:14.129096
2619	7	7	1	0:00:14.127717
2620	1	1	1	0:00:14.131396
2621	8	8	1	0:00:14.131105
2622	0	0	1	0:00:14.133099
2623	4	4	1	0:00:14.132541
2624	8	8	1	0:00:14.129920
2625	2	2	1	0:00:14.128857
2626	7	7	1	0:00:14.127647
2627	7	7	1	0:00:14.130865
2628	0	8	0	0:00:14.132921
2629	2	2	1	0:00:14.128018
2630	2	2	1	0:00:14.131000
2631	4	4	1	0:00:14.127590
2632	3	6	0	0:00:14.127692
2633	3	3	1	0:00:14.132555
2634	1	1	1	0:00:14.130576
2635	6	4	0	0:00:14.128597
2636	1	1	1	0:00:14.127204
2637	6	4	0	0:00:14.129854
2638	4	4	1	0:00:14.132398
2639	6	6	1	0:00:14.130601
2640	7	7	1	0:00:14.128139
2641	4	4	1	0:00:14.126517
2642	7	7	1	0:00:14.126204
2643	3	3	1	0:00:14.127976
2644	8	8	1	0:00:14.131261
2645	1	1	1	0:00:14.127294
2646	3	5	0	0:00:14.130452
2647	1	1	1	0:00:14.129670
2648	4	4	1	0:00:14.126675
2649	6	6	1	0:00:14.125104
2650	5	9	0	0:00:14.132461
2651	5	8	0	0:00:14.129725
2652	7	7	1	0:00:14.126575
2653	4	4	1	0:00:14.127328
2654	5	6	0	0:00:14.125781
2655	4	0	0	0:00:14.130431
2656	9	9	1	0:00:14.130756
2657	7	7	1	0:00:14.129713
2658	7	7	1	0:00:14.129226
2659	2	2	1	0:00:14.127047
2660	3	5	0	0:00:14.130771
2661	3	3	1	0:00:14.131164
2662	6	6	1	0:00:14.129847
2663	7	7	1	0:00:14.129943
2664	4	4	1	0:00:14.131414
2665	1	1	1	0:00:14.127308
2666	6	6	1	0:00:14.132727
2667	1	1	1	0:00:14.132722
2668	0	0	1	0:00:14.133183
2669	6	4	0	0:00:14.128139
2670	9	8	0	0:00:14.128051
2671	6	6	1	0:00:14.127380
2672	0	0	1	0:00:14.130719
2673	2	2	1	0:00:14.132280
2674	0	0	1	0:00:14.129583
2675	2	2	1	0:00:14.128868
2676	4	6	0	0:00:14.130182
2677	7	0	0	0:00:14.130248
2678	0	0	1	0:00:14.130551
2679	0	0	1	0:00:14.133377
2680	0	0	1	0:00:14.130916
2681	0	2	0	0:00:14.132783
2682	7	4	0	0:00:14.134109
2683	5	5	1	0:00:14.130650
2684	3	3	1	0:00:14.129416
2685	2	4	0	0:00:14.132201
2686	7	7	1	0:00:14.131222
2687	8	8	1	0:00:14.131647
2688	5	5	1	0:00:14.132359
2689	5	5	1	0:00:14.129721
2690	2	6	0	0:00:14.131702
2691	2	2	1	0:00:14.130676
2692	8	8	1	0:00:14.127851
2693	9	9	1	0:00:14.131243
2694	1	1	1	0:00:14.129546
2695	2	2	1	0:00:14.128072
2696	2	4	0	0:00:14.130406
2697	0	0	1	0:00:14.130053
2698	3	3	1	0:00:14.131167
2699	4	4	1	0:00:14.130750
2700	9	9	1	0:00:14.130458
2701	1	1	1	0:00:14.132255
2702	6	4	0	0:00:14.130593
2703	9	0	0	0:00:14.132843
2704	0	8	0	0:00:14.134676
2705	8	0	0	0:00:14.132847
2706	3	3	1	0:00:14.134769
2707	6	6	1	0:00:14.133712
2708	4	-1	0	0:00:14.128838
2709	6	6	1	0:00:14.130831
2710	7	7	1	0:00:14.129810
2711	5	5	1	0:00:14.130666
2712	1	9	0	0:00:14.129647
2713	8	8	1	0:00:14.132479
2714	9	8	0	0:00:14.131761
2715	0	0	1	0:00:14.132512
2716	5	3	0	0:00:14.126397
2717	0	2	0	0:00:14.131582
2718	5	4	0	0:00:14.128680
2719	4	5	0	0:00:14.131741
2720	3	3	1	0:00:14.129385
2721	8	9	0	0:00:14.128424
2722	5	4	0	0:00:14.129124
2723	2	2	1	0:00:14.129458
2724	0	0	1	0:00:14.134372
2725	8	8	1	0:00:14.132601
2726	5	5	1	0:00:14.132561
2727	9	9	1	0:00:14.131611
2728	2	2	1	0:00:14.129726
2729	5	6	0	0:00:14.129570
2730	6	6	1	0:00:14.133450
2731	5	5	1	0:00:14.130096
2732	7	7	1	0:00:14.129983
2733	3	4	0	0:00:14.129941
2734	7	7	1	0:00:14.130623
2735	2	2	1	0:00:14.122996
2736	8	8	1	0:00:14.128829
2737	8	8	1	0:00:14.129021
2738	4	6	0	0:00:14.133482
2739	2	2	1	0:00:14.131792
2740	1	1	1	0:00:14.134050
2741	6	6	1	0:00:14.131368
2742	2	2	1	0:00:14.129573
2743	9	9	1	0:00:14.128437
2744	9	9	1	0:00:14.130328
2745	8	8	1	0:00:14.129317
2746	2	2	1	0:00:14.127614
2747	3	3	1	0:00:14.131426
2748	1	1	1	0:00:14.135140
2749	0	0	1	0:00:14.130882
2750	5	5	1	0:00:14.129081
2751	2	2	1	0:00:14.129192
2752	3	3	1	0:00:14.123859
2753	7	7	1	0:00:14.129904
2754	9	1	0	0:00:14.128059
2755	5	7	0	0:00:14.125665
2756	9	0	0	0:00:14.129335
2757	1	1	1	0:00:14.129155
2758	1	1	1	0:00:14.131897
2759	3	3	1	0:00:14.130508
2760	2	2	1	0:00:14.128757
2761	7	7	1	0:00:14.126950
2762	4	2	0	0:00:14.128743
2763	4	4	1	0:00:14.128607
2764	1	1	1	0:00:14.130893
2765	9	9	1	0:00:14.128064
2766	4	4	1	0:00:14.126887
2767	5	3	0	0:00:14.126484
2768	5	5	1	0:00:14.129493
2769	2	9	0	0:00:14.128492
2770	7	0	0	0:00:14.128863
2771	7	7	1	0:00:14.129050
2772	6	6	1	0:00:14.127902
2773	1	1	1	0:00:14.126770
2774	2	2	1	0:00:14.127468
2775	3	3	1	0:00:14.126047
2776	7	7	1	0:00:14.128420
2777	5	3	0	0:00:14.128830
2778	4	4	1	0:00:14.126653
2779	3	3	1	0:00:14.127164
2780	7	7	1	0:00:14.128315
2781	7	7	1	0:00:14.128751
2782	0	0	1	0:00:14.126923
2783	0	0	1	0:00:14.126465
2784	1	1	1	0:00:14.130602
2785	4	4	1	0:00:14.126548
2786	4	4	1	0:00:14.126544
2787	3	3	1	0:00:14.127521
2788	7	6	0	0:00:14.126741
2789	9	9	1	0:00:14.127289
2790	8	8	1	0:00:14.127567
2791	7	7	1	0:00:14.127712
2792	0	0	1	0:00:14.132834
2793	9	9	1	0:00:14.129808
2794	0	0	1	0:00:14.128403
2795	3	3	1	0:00:14.126360
2796	7	7	1	0:00:14.129578
2797	6	6	1	0:00:14.126606
2798	3	5	0	0:00:14.135532
2799	8	8	1	0:00:14.129927
2800	4	4	1	0:00:14.130806
2801	5	-1	0	0:00:14.129644
2802	6	6	1	0:00:14.130830
2803	5	5	1	0:00:14.130369
2804	3	4	0	0:00:14.129841
2805	4	4	1	0:00:14.131571
2806	2	2	1	0:00:14.129860
2807	9	9	1	0:00:14.128126
2808	2	3	0	0:00:14.126693
2809	4	4	1	0:00:14.126519
2810	9	7	0	0:00:14.129944
2811	2	2	1	0:00:14.129647
2812	0	0	1	0:00:14.125899
2813	1	1	1	0:00:14.126895
2814	1	1	1	0:00:14.130803
2815	3	3	1	0:00:14.128757
2816	7	7	1	0:00:14.129756
2817	9	9	1	0:00:14.128772
2818	5	5	1	0:00:14.128764
2819	1	1	1	0:00:14.131076
