idx	label	predict	correct	time
821	2	7	0	0:00:31.078428
822	0	0	1	0:00:31.067843
823	8	8	1	0:00:31.068881
824	7	7	1	0:00:31.070709
825	3	6	0	0:00:31.083231
826	7	7	1	0:00:31.075125
827	6	6	1	0:00:31.086303
828	5	5	1	0:00:31.071756
829	3	3	1	0:00:31.087953
830	1	1	1	0:00:31.073068
831	3	3	1	0:00:31.070630
832	2	2	1	0:00:31.064589
833	2	3	0	0:00:31.063799
834	5	2	0	0:00:31.073335
835	4	3	0	0:00:31.072021
836	1	9	0	0:00:31.066379
837	2	2	1	0:00:31.076218
838	9	9	1	0:00:31.064573
839	2	2	1	0:00:31.080062
840	7	7	1	0:00:31.074473
841	0	0	1	0:00:31.072479
842	7	7	1	0:00:31.062174
843	2	2	1	0:00:31.076604
844	1	1	1	0:00:31.070553
845	3	3	1	0:00:31.078550
846	2	4	0	0:00:31.067127
847	0	0	1	0:00:31.077055
848	2	2	1	0:00:31.072256
849	4	4	1	0:00:31.074380
850	7	3	0	0:00:31.067730
851	9	9	1	0:00:31.072232
852	8	8	1	0:00:31.073199
853	9	1	0	0:00:31.080749
854	0	0	1	0:00:31.068841
855	7	7	1	0:00:31.066303
856	7	7	1	0:00:31.073522
857	0	0	1	0:00:31.070643
858	7	7	1	0:00:31.056597
859	8	8	1	0:00:31.062802
860	4	4	1	0:00:31.063549
861	6	6	1	0:00:31.067400
862	3	6	0	0:00:31.085608
863	3	3	1	0:00:31.072348
864	0	0	1	0:00:31.076551
865	1	1	1	0:00:31.075512
866	3	9	0	0:00:31.085000
867	7	7	1	0:00:31.066725
868	0	0	1	0:00:31.075260
869	1	1	1	0:00:31.075407
870	3	3	1	0:00:31.072031
871	1	1	1	0:00:31.071351
872	4	4	1	0:00:31.057762
873	2	2	1	0:00:31.076030
874	3	3	1	0:00:31.069454
875	8	8	1	0:00:31.062990
876	4	4	1	0:00:31.066809
877	2	2	1	0:00:31.080854
878	3	2	0	0:00:31.081135
879	7	7	1	0:00:31.090827
880	8	8	1	0:00:31.070306
881	4	4	1	0:00:31.066435
882	3	0	0	0:00:31.068380
883	0	0	1	0:00:31.065163
884	9	9	1	0:00:31.074774
885	0	0	1	0:00:31.065872
886	0	9	0	0:00:31.087258
887	1	1	1	0:00:31.071811
888	0	8	0	0:00:31.066898
889	4	6	0	0:00:31.081850
890	4	4	1	0:00:31.064425
891	6	6	1	0:00:31.068779
892	7	7	1	0:00:31.064795
893	6	3	0	0:00:31.067400
894	1	1	1	0:00:31.072401
895	1	1	1	0:00:31.070207
896	3	3	1	0:00:31.070101
897	7	7	1	0:00:31.077989
898	3	7	0	0:00:31.065786
899	5	5	1	0:00:31.072220
900	2	2	1	0:00:31.064964
901	6	6	1	0:00:31.068697
902	6	6	1	0:00:31.068412
903	5	5	1	0:00:31.078455
904	8	8	1	0:00:31.066443
905	7	4	0	0:00:31.063105
906	1	1	1	0:00:31.057523
907	6	6	1	0:00:31.070265
908	8	8	1	0:00:31.063048
909	8	8	1	0:00:31.064822
910	5	5	1	0:00:31.060368
911	3	3	1	0:00:31.066628
912	0	0	1	0:00:31.082931
913	4	4	1	0:00:31.062908
914	0	0	1	0:00:31.073952
915	1	1	1	0:00:31.071610
916	3	7	0	0:00:31.064987
917	8	8	1	0:00:31.071530
918	8	8	1	0:00:31.066019
919	0	4	0	0:00:31.069196
920	6	6	1	0:00:31.071862
921	9	9	1	0:00:31.063866
922	9	9	1	0:00:31.066699
923	9	9	1	0:00:31.083470
924	5	5	1	0:00:31.059710
925	5	3	0	0:00:31.079281
926	8	8	1	0:00:31.075954
927	6	6	1	0:00:31.066152
928	0	2	0	0:00:31.078824
929	0	8	0	0:00:31.067742
930	4	4	1	0:00:31.069122
931	2	2	1	0:00:31.065680
932	3	3	1	0:00:31.063453
933	2	3	0	0:00:31.073362
934	7	7	1	0:00:31.070203
935	2	2	1	0:00:31.067348
936	2	2	1	0:00:31.070763
937	5	5	1	0:00:31.068464
938	9	1	0	0:00:31.075635
939	8	8	1	0:00:31.069029
940	9	9	1	0:00:31.071624
941	1	9	0	0:00:31.073764
942	7	7	1	0:00:31.076801
943	4	4	1	0:00:31.075580
944	0	0	1	0:00:31.068575
945	3	3	1	0:00:31.065547
946	0	0	1	0:00:31.074631
947	1	1	1	0:00:31.062799
948	3	4	0	0:00:31.069128
949	8	8	1	0:00:31.068168
950	3	3	1	0:00:31.066285
951	9	9	1	0:00:31.068029
952	6	6	1	0:00:31.071019
953	1	1	1	0:00:31.075704
954	4	4	1	0:00:31.069348
955	7	7	1	0:00:31.074762
956	0	0	1	0:00:31.066947
957	3	6	0	0:00:31.067861
958	7	7	1	0:00:31.075286
959	8	8	1	0:00:31.075746
960	9	9	1	0:00:31.073085
961	1	1	1	0:00:31.071316
962	1	1	1	0:00:31.073858
963	6	6	1	0:00:31.072207
964	6	6	1	0:00:31.073679
965	6	6	1	0:00:31.062472
966	6	8	0	0:00:31.070415
967	9	9	1	0:00:31.068401
968	1	1	1	0:00:31.064194
969	9	9	1	0:00:31.070777
970	9	9	1	0:00:31.073492
971	4	4	1	0:00:31.075306
972	2	2	1	0:00:31.064513
973	1	1	1	0:00:31.065449
974	7	2	0	0:00:31.082777
975	0	0	1	0:00:31.079967
976	6	6	1	0:00:31.062282
977	8	8	1	0:00:31.074376
978	1	1	1	0:00:31.069736
979	9	9	1	0:00:31.075630
980	2	6	0	0:00:31.073583
981	9	8	0	0:00:31.065141
982	0	2	0	0:00:31.064412
983	4	4	1	0:00:31.066459
984	7	7	1	0:00:31.068893
985	8	8	1	0:00:31.080675
986	3	3	1	0:00:31.069004
987	1	1	1	0:00:31.074019
988	2	2	1	0:00:31.081022
989	0	0	1	0:00:31.063901
990	1	1	1	0:00:31.079693
991	5	3	0	0:00:31.065547
992	8	8	1	0:00:31.075941
993	4	7	0	0:00:31.058929
994	6	6	1	0:00:31.076746
995	3	6	0	0:00:31.074799
996	8	8	1	0:00:31.059971
997	1	1	1	0:00:31.066809
998	3	3	1	0:00:31.063080
999	8	8	1	0:00:31.067110
1000	5	5	1	0:00:31.072701
1001	0	1	0	0:00:31.065985
1002	8	6	0	0:00:31.056780
1003	4	4	1	0:00:31.057788
1004	8	8	1	0:00:31.069405
1005	1	1	1	0:00:31.078000
1006	1	1	1	0:00:31.069448
1007	8	8	1	0:00:31.064011
1008	9	1	0	0:00:31.065997
1009	6	7	0	0:00:31.077277
1010	0	0	1	0:00:31.069038
1011	8	8	1	0:00:31.077419
1012	6	0	0	0:00:31.072055
1013	1	1	1	0:00:31.066245
1014	3	2	0	0:00:31.067315
1015	4	6	0	0:00:31.068585
1016	1	1	1	0:00:31.066717
1017	6	6	1	0:00:31.068208
1018	0	0	1	0:00:31.070269
1019	5	0	0	0:00:31.070153
1020	1	1	1	0:00:31.070398
1021	1	0	0	0:00:31.078381
1022	0	0	1	0:00:31.068917
1023	0	0	1	0:00:31.068559
1024	3	-1	0	0:00:31.075573
1025	5	5	1	0:00:31.065993
1026	0	0	1	0:00:31.070380
1027	0	0	1	0:00:31.072372
1028	6	6	1	0:00:31.075195
1029	6	6	1	0:00:31.070714
1030	3	3	1	0:00:31.062567
1031	3	3	1	0:00:31.068801
1032	6	3	0	0:00:31.072136
1033	3	3	1	0:00:31.065102
1034	6	3	0	0:00:31.070098
1035	6	6	1	0:00:31.082266
1036	0	0	1	0:00:31.060415
1037	7	7	1	0:00:31.071148
1038	2	2	1	0:00:31.061166
1039	2	4	0	0:00:31.065455
1040	7	5	0	0:00:31.063582
1041	5	5	1	0:00:31.065395
1042	5	2	0	0:00:31.064081
1043	2	2	1	0:00:31.063417
1044	8	8	1	0:00:31.065956
1045	5	3	0	0:00:31.080650
1046	2	2	1	0:00:31.073164
1047	1	8	0	0:00:31.062370
1048	1	1	1	0:00:31.065858
1049	4	5	0	0:00:31.059048
1050	3	0	0	0:00:31.062769
1051	2	6	0	0:00:31.073237
1052	0	0	1	0:00:31.070231
1053	3	5	0	0:00:31.076091
1054	1	1	1	0:00:31.056273
1055	5	5	1	0:00:31.074998
1056	3	5	0	0:00:31.064934
1057	7	5	0	0:00:31.067410
1058	6	6	1	0:00:31.078695
1059	8	8	1	0:00:31.071980
1060	9	9	1	0:00:31.079745
1061	1	1	1	0:00:31.065577
1062	6	6	1	0:00:31.056973
1063	4	4	1	0:00:31.068309
1064	9	1	0	0:00:31.055620
1065	3	9	0	0:00:31.078736
1066	9	1	0	0:00:31.076569
1067	0	0	1	0:00:31.076915
1068	9	9	1	0:00:31.073192
1069	6	6	1	0:00:31.075931
1070	3	3	1	0:00:31.070921
1071	6	6	1	0:00:31.064664
1072	0	8	0	0:00:31.064646
1073	7	7	1	0:00:31.069748
1074	3	3	1	0:00:31.074222
1075	8	8	1	0:00:31.066117
1076	0	0	1	0:00:31.069564
1077	0	0	1	0:00:31.080199
1078	0	0	1	0:00:31.066324
1079	6	6	1	0:00:31.068712
1080	6	6	1	0:00:31.068809
1081	6	6	1	0:00:31.069621
1082	9	9	1	0:00:31.065949
1083	2	4	0	0:00:31.068388
1084	5	2	0	0:00:31.071993
1085	4	4	1	0:00:31.074438
1086	4	4	1	0:00:31.082940
1087	6	6	1	0:00:31.067068
1088	3	3	1	0:00:31.060697
1089	6	6	1	0:00:31.071470
1090	0	0	1	0:00:31.073732
1091	8	8	1	0:00:31.071317
1092	6	3	0	0:00:31.066837
1093	0	4	0	0:00:31.070857
1094	6	3	0	0:00:31.076095
1095	2	2	1	0:00:31.073370
1096	7	7	1	0:00:31.066118
1097	5	5	1	0:00:31.075643
1098	1	1	1	0:00:31.079734
1099	2	2	1	0:00:31.073333
1100	7	0	0	0:00:31.069279
1101	8	8	1	0:00:31.064516
1102	8	8	1	0:00:31.084587
1103	0	0	1	0:00:31.063648
1104	9	9	1	0:00:31.085656
1105	4	3	0	0:00:31.075868
1106	9	9	1	0:00:31.069606
1107	7	7	1	0:00:31.075065
1108	2	2	1	0:00:31.063340
1109	0	8	0	0:00:31.067991
1110	2	2	1	0:00:31.075706
1111	8	8	1	0:00:31.073136
1112	3	3	1	0:00:31.080391
1113	8	8	1	0:00:31.073969
1114	9	9	1	0:00:31.066469
1115	1	1	1	0:00:31.070680
1116	5	5	1	0:00:31.074940
1117	5	5	1	0:00:31.066031
1118	4	7	0	0:00:31.056561
1119	7	7	1	0:00:31.060333
1120	5	5	1	0:00:31.072857
1121	3	3	1	0:00:31.073231
1122	8	8	1	0:00:31.074485
1123	3	3	1	0:00:31.074851
1124	3	2	0	0:00:31.064724
1125	6	6	1	0:00:31.065689
1126	2	0	0	0:00:31.072692
1127	8	8	1	0:00:31.059688
1128	4	3	0	0:00:31.074323
1129	3	6	0	0:00:31.060894
1130	7	8	0	0:00:31.073280
1131	1	9	0	0:00:31.074069
1132	2	6	0	0:00:31.072316
1133	4	4	1	0:00:31.073421
1134	1	-1	0	0:00:31.063238
1135	6	6	1	0:00:31.069119
1136	9	9	1	0:00:31.067920
1137	0	9	0	0:00:31.072665
1138	5	5	1	0:00:31.076561
1139	8	8	1	0:00:31.070588
1140	6	6	1	0:00:31.061003
1141	1	1	1	0:00:31.062666
1142	8	8	1	0:00:31.059873
1143	6	6	1	0:00:31.073375
1144	1	1	1	0:00:31.074688
1145	4	6	0	0:00:31.062884
1146	2	4	0	0:00:31.072961
1147	6	6	1	0:00:31.052100
1148	2	2	1	0:00:31.064259
1149	7	9	0	0:00:31.064760
1150	2	7	0	0:00:31.076198
1151	2	2	1	0:00:31.079692
1152	0	0	1	0:00:31.080974
1153	8	8	1	0:00:31.056347
1154	6	6	1	0:00:31.064472
1155	9	9	1	0:00:31.077626
1156	1	1	1	0:00:31.076339
1157	7	7	1	0:00:31.072729
1158	1	1	1	0:00:31.066861
1159	8	8	1	0:00:31.066233
1160	8	8	1	0:00:31.071649
1161	0	0	1	0:00:31.077222
1162	7	7	1	0:00:31.079666
1163	3	5	0	0:00:31.072829
1164	8	8	1	0:00:31.066568
1165	0	0	1	0:00:31.068593
1166	3	6	0	0:00:31.064299
1167	4	3	0	0:00:31.084264
1168	3	3	1	0:00:31.064116
1169	7	7	1	0:00:31.068232
1170	7	7	1	0:00:31.066680
1171	9	9	1	0:00:31.058503
1172	2	2	1	0:00:31.080936
1173	3	6	0	0:00:31.080287
1174	1	1	1	0:00:31.069076
1175	9	9	1	0:00:31.072798
1176	1	1	1	0:00:31.062936
1177	9	9	1	0:00:31.063199
1178	6	2	0	0:00:31.074948
1179	3	3	1	0:00:31.054868
1180	3	3	1	0:00:31.060096
1181	3	3	1	0:00:31.056264
1182	1	1	1	0:00:31.078816
1183	0	0	1	0:00:31.072837
1184	6	6	1	0:00:31.067907
1185	1	8	0	0:00:31.060467
1186	4	4	1	0:00:31.077953
1187	1	1	1	0:00:31.073044
1188	0	0	1	0:00:31.075875
1189	0	0	1	0:00:31.067976
1190	1	1	1	0:00:31.068238
1191	1	1	1	0:00:31.070929
1192	6	6	1	0:00:31.060835
1193	5	5	1	0:00:31.069311
1194	4	4	1	0:00:31.068708
1195	6	6	1	0:00:31.062979
1196	2	2	1	0:00:31.071547
1197	0	0	1	0:00:31.077063
1198	7	7	1	0:00:31.078492
1199	9	9	1	0:00:31.068021
1200	8	8	1	0:00:31.061117
1201	7	7	1	0:00:31.074850
1202	2	2	1	0:00:31.068631
1203	0	0	1	0:00:31.067279
1204	6	6	1	0:00:31.067351
1205	8	8	1	0:00:31.076069
1206	1	1	1	0:00:31.059123
1207	4	8	0	0:00:31.062335
1208	3	0	0	0:00:31.054931
1209	7	7	1	0:00:31.073215
1210	0	0	1	0:00:31.060014
1211	6	6	1	0:00:31.064269
1212	1	1	1	0:00:31.059283
1213	8	8	1	0:00:31.066915
1214	5	5	1	0:00:31.072958
1215	7	7	1	0:00:31.065053
1216	8	8	1	0:00:31.070777
1217	4	4	1	0:00:31.071790
1218	8	8	1	0:00:31.049783
1219	3	5	0	0:00:31.076024
1220	9	6	0	0:00:31.062630
1221	9	8	0	0:00:31.057820
1222	9	1	0	0:00:31.077878
1223	8	0	0	0:00:31.062581
1224	7	4	0	0:00:31.071577
1225	6	6	1	0:00:31.073169
1226	6	6	1	0:00:31.074805
1227	3	5	0	0:00:31.070087
1228	5	3	0	0:00:31.073392
1229	1	1	1	0:00:31.074765
1230	5	3	0	0:00:31.071136
1231	9	9	1	0:00:31.069469
1232	1	1	1	0:00:31.070973
1233	4	4	1	0:00:31.074046
1234	1	1	1	0:00:31.078164
1235	5	5	1	0:00:31.080646
1236	7	3	0	0:00:31.073234
1237	0	0	1	0:00:31.065692
1238	1	1	1	0:00:31.058908
1239	5	3	0	0:00:31.062177
1240	2	6	0	0:00:31.071778
1241	0	8	0	0:00:31.073760
1242	8	9	0	0:00:31.073252
1243	8	8	1	0:00:31.063611
1244	5	-1	0	0:00:31.069418
1245	6	6	1	0:00:31.063607
1246	7	7	1	0:00:31.059908
1247	3	5	0	0:00:31.071429
1248	2	4	0	0:00:31.066385
1249	4	4	1	0:00:31.058517
1250	7	7	1	0:00:31.081863
1251	2	5	0	0:00:31.065913
1252	5	5	1	0:00:31.069082
1253	8	8	1	0:00:31.067127
1254	2	2	1	0:00:31.067796
1255	4	4	1	0:00:31.075452
1256	9	8	0	0:00:31.061274
1257	2	2	1	0:00:31.062172
1258	1	1	1	0:00:31.077249
1259	8	8	1	0:00:31.076752
1260	1	9	0	0:00:31.071469
1261	9	-1	0	0:00:31.065739
1262	8	8	1	0:00:31.068949
1263	8	8	1	0:00:31.076134
1264	8	8	1	0:00:31.076610
1265	9	1	0	0:00:31.071964
1266	0	8	0	0:00:31.065429
1267	4	4	1	0:00:31.071648
1268	3	2	0	0:00:31.066871
1269	3	3	1	0:00:31.080958
1270	1	1	1	0:00:31.067132
1271	8	8	1	0:00:31.070161
1272	4	7	0	0:00:31.066858
1273	6	6	1	0:00:31.075995
1274	3	2	0	0:00:31.073747
1275	3	3	1	0:00:31.079245
1276	5	1	0	0:00:31.078734
1277	2	5	0	0:00:31.065573
1278	2	2	1	0:00:31.069266
1279	8	8	1	0:00:31.073610
1280	3	3	1	0:00:31.065620
1281	8	8	1	0:00:31.074820
1282	9	9	1	0:00:31.072866
1283	5	3	0	0:00:31.071458
1284	8	5	0	0:00:31.071563
1285	9	9	1	0:00:31.062846
1286	8	8	1	0:00:31.065748
1287	9	0	0	0:00:31.066504
1288	1	1	1	0:00:31.068901
1289	6	6	1	0:00:31.077521
1290	5	5	1	0:00:31.070544
1291	9	9	1	0:00:31.066455
1292	4	4	1	0:00:31.067253
1293	4	7	0	0:00:31.076950
1294	8	8	1	0:00:31.062974
1295	0	0	1	0:00:31.065749
1296	7	7	1	0:00:31.066148
1297	2	2	1	0:00:31.060272
1298	9	9	1	0:00:31.071339
1299	7	9	0	0:00:31.069728
1300	4	3	0	0:00:31.068223
1301	1	1	1	0:00:31.075282
1302	6	5	0	0:00:31.072671
1303	4	4	1	0:00:31.067486
1304	4	8	0	0:00:31.083281
1305	9	9	1	0:00:31.067406
1306	1	3	0	0:00:31.055849
1307	2	0	0	0:00:31.067821
1308	5	4	0	0:00:31.070734
1309	6	6	1	0:00:31.070276
1310	0	0	1	0:00:31.073005
1311	8	8	1	0:00:31.077696
1312	6	6	1	0:00:31.072862
1313	1	1	1	0:00:31.073888
1314	9	9	1	0:00:31.059215
1315	4	2	0	0:00:31.072084
1316	5	5	1	0:00:31.066069
1317	9	9	1	0:00:31.052321
1318	5	5	1	0:00:31.077741
1319	0	0	1	0:00:31.062147
1320	7	-1	0	0:00:31.070996
1321	2	5	0	0:00:31.069343
1322	0	0	1	0:00:31.059833
1323	0	8	0	0:00:31.068006
1324	4	4	1	0:00:31.064554
1325	2	2	1	0:00:31.076661
1326	6	6	1	0:00:31.074885
1327	6	6	1	0:00:31.053982
1328	5	3	0	0:00:31.075220
1329	5	7	0	0:00:31.067748
1330	2	3	0	0:00:31.057724
1331	8	8	1	0:00:31.066374
1332	1	9	0	0:00:31.065655
1333	7	0	0	0:00:31.073478
1334	3	2	0	0:00:31.069366
1335	1	1	1	0:00:31.063384
1336	4	4	1	0:00:31.063577
1337	5	5	1	0:00:31.053913
1338	6	6	1	0:00:31.060401
1339	5	7	0	0:00:31.073973
1340	1	1	1	0:00:31.055075
1341	4	4	1	0:00:31.065339
1342	7	7	1	0:00:31.070116
1343	0	0	1	0:00:31.066643
1344	9	9	1	0:00:31.067833
1345	4	2	0	0:00:31.062924
1346	3	9	0	0:00:31.071463
1347	8	8	1	0:00:31.067394
1348	2	3	0	0:00:31.058578
1349	8	8	1	0:00:31.078798
1350	4	6	0	0:00:31.077147
1351	7	7	1	0:00:31.069113
1352	2	4	0	0:00:31.070635
1353	3	4	0	0:00:31.071196
1354	1	1	1	0:00:31.070260
1355	5	6	0	0:00:31.076840
1356	2	7	0	0:00:31.063718
1357	9	8	0	0:00:31.068288
1358	8	8	1	0:00:31.067170
1359	9	9	1	0:00:31.067498
1360	7	7	1	0:00:31.071808
1361	9	9	1	0:00:31.075661
1362	5	5	1	0:00:31.073730
1363	1	1	1	0:00:31.073100
1364	4	4	1	0:00:31.072143
1365	0	0	1	0:00:31.075245
1366	8	8	1	0:00:31.061285
1367	2	2	1	0:00:31.064650
1368	3	3	1	0:00:31.068600
1369	8	8	1	0:00:31.063467
1370	9	9	1	0:00:31.085788
1371	1	1	1	0:00:31.070260
1372	1	9	0	0:00:31.069808
1373	3	5	0	0:00:31.066157
1374	2	0	0	0:00:31.064582
1375	4	4	1	0:00:31.072647
1376	9	9	1	0:00:31.067085
1377	3	8	0	0:00:31.056849
1378	1	1	1	0:00:31.084681
1379	7	7	1	0:00:31.071910
1380	4	5	0	0:00:31.067106
1381	6	6	1	0:00:31.074294
1382	2	2	1	0:00:31.072643
1383	8	8	1	0:00:31.069256
1384	9	9	1	0:00:31.066051
1385	5	5	1	0:00:31.072261
1386	3	3	1	0:00:31.068275
1387	9	9	1	0:00:31.068852
1388	5	5	1	0:00:31.065570
1389	5	4	0	0:00:31.060702
1390	6	6	1	0:00:31.074704
1391	7	4	0	0:00:31.067825
1392	2	2	1	0:00:31.079189
1393	4	3	0	0:00:31.077824
1394	6	5	0	0:00:31.057129
1395	3	4	0	0:00:31.072037
1396	1	1	1	0:00:31.075815
1397	0	0	1	0:00:31.063182
1398	7	7	1	0:00:31.071953
1399	2	2	1	0:00:31.071679
1400	5	3	0	0:00:31.073085
1401	4	4	1	0:00:31.070566
1402	7	7	1	0:00:31.062005
1403	6	4	0	0:00:31.059821
1404	1	1	1	0:00:31.060588
1405	1	1	1	0:00:31.074199
1406	9	9	1	0:00:31.079958
1407	8	8	1	0:00:31.056733
1408	1	1	1	0:00:31.060609
1409	0	0	1	0:00:31.065415
1410	1	1	1	0:00:31.070050
1411	3	3	1	0:00:31.069540
1412	1	1	1	0:00:31.071838
1413	1	1	1	0:00:31.075350
1414	1	1	1	0:00:31.076743
1415	7	7	1	0:00:31.070879
1416	3	3	1	0:00:31.069537
1417	9	9	1	0:00:31.059553
1418	6	2	0	0:00:31.072778
1419	8	8	1	0:00:31.075201
1420	4	7	0	0:00:31.069441
1421	6	6	1	0:00:31.063936
1422	8	8	1	0:00:31.075426
1423	4	4	1	0:00:31.077238
1424	9	9	1	0:00:31.065335
1425	4	4	1	0:00:31.087843
1426	7	7	1	0:00:31.065677
1427	9	9	1	0:00:31.073571
1428	7	7	1	0:00:31.075876
1429	6	6	1	0:00:31.066497
1430	8	8	1	0:00:31.073078
1431	4	4	1	0:00:31.073973
1432	9	9	1	0:00:31.072343
1433	7	7	1	0:00:31.061830
1434	0	8	0	0:00:31.072363
1435	1	1	1	0:00:31.075237
1436	6	6	1	0:00:31.060881
1437	1	1	1	0:00:31.062815
1438	5	2	0	0:00:31.074643
1439	9	1	0	0:00:31.071184
1440	0	0	1	0:00:31.070597
1441	4	4	1	0:00:31.073099
1442	3	5	0	0:00:31.074384
1443	4	6	0	0:00:31.074231
1444	1	1	1	0:00:31.071025
1445	3	3	1	0:00:31.075166
1446	0	0	1	0:00:31.058964
1447	8	8	1	0:00:31.063766
1448	4	4	1	0:00:31.070195
1449	6	6	1	0:00:31.072796
1450	2	2	1	0:00:31.056978
1451	2	6	0	0:00:31.070577
1452	6	3	0	0:00:31.067235
1453	5	6	0	0:00:31.076260
1454	3	3	1	0:00:31.078311
1455	6	6	1	0:00:31.070866
1456	2	2	1	0:00:31.079857
1457	1	1	1	0:00:31.070915
1458	1	1	1	0:00:31.063716
1459	8	8	1	0:00:31.069863
1460	6	6	1	0:00:31.067697
1461	0	0	1	0:00:31.073472
1462	4	2	0	0:00:31.070305
1463	0	0	1	0:00:31.072147
1464	1	1	1	0:00:31.081792
1465	9	9	1	0:00:31.075345
1466	7	7	1	0:00:31.067393
1467	1	1	1	0:00:31.063996
1468	3	3	1	0:00:31.078773
1469	7	7	1	0:00:31.068071
1470	7	7	1	0:00:31.061992
1471	8	8	1	0:00:31.077996
1472	7	7	1	0:00:31.054646
1473	7	7	1	0:00:31.069235
1474	3	7	0	0:00:31.055328
1475	9	9	1	0:00:31.059002
1476	7	7	1	0:00:31.062029
1477	7	7	1	0:00:31.073513
1478	7	7	1	0:00:31.069433
1479	2	0	0	0:00:31.063830
1480	1	1	1	0:00:31.063624
1481	2	2	1	0:00:31.067189
1482	8	8	1	0:00:31.081196
1483	6	6	1	0:00:31.069562
1484	4	6	0	0:00:31.063711
1485	0	0	1	0:00:31.073837
1486	7	7	1	0:00:31.063754
1487	9	9	1	0:00:31.069925
1488	8	8	1	0:00:31.060030
1489	6	6	1	0:00:31.084404
1490	8	8	1	0:00:31.075472
1491	4	9	0	0:00:31.068928
1492	9	1	0	0:00:31.086744
1493	1	1	1	0:00:31.076597
1494	7	7	1	0:00:31.070696
1495	2	0	0	0:00:31.076534
1496	2	2	1	0:00:31.068197
1497	8	8	1	0:00:31.068260
1498	5	3	0	0:00:31.074437
1499	8	8	1	0:00:31.073029
1500	1	1	1	0:00:31.072821
1501	2	3	0	0:00:31.065027
1502	2	4	0	0:00:31.068183
1503	4	2	0	0:00:31.080355
1504	1	1	1	0:00:31.067890
1505	2	2	1	0:00:31.069657
1506	5	7	0	0:00:31.064528
1507	2	9	0	0:00:31.070018
1508	8	8	1	0:00:31.067000
1509	1	1	1	0:00:31.069241
1510	8	8	1	0:00:31.073881
1511	1	1	1	0:00:31.073644
1512	8	8	1	0:00:31.072686
1513	6	3	0	0:00:31.074779
1514	0	-1	0	0:00:31.073755
1515	2	2	1	0:00:31.068457
1516	4	4	1	0:00:31.072961
1517	1	1	1	0:00:31.074367
1518	3	3	1	0:00:31.073382
1519	6	6	1	0:00:31.069537
1520	7	7	1	0:00:31.074089
1521	7	7	1	0:00:31.068228
1522	4	4	1	0:00:31.083775
1523	4	4	1	0:00:31.079734
1524	3	3	1	0:00:31.068665
1525	3	8	0	0:00:31.061239
1526	4	6	0	0:00:31.064819
1527	5	3	0	0:00:31.059974
1528	2	2	1	0:00:31.067189
1529	4	4	1	0:00:31.075649
1530	3	9	0	0:00:31.063021
1531	7	7	1	0:00:31.075830
1532	8	8	1	0:00:31.066464
1533	4	4	1	0:00:31.070412
1534	4	4	1	0:00:31.072805
1535	4	2	0	0:00:31.076224
1536	5	3	0	0:00:31.081763
1537	4	-1	0	0:00:31.066799
1538	3	9	0	0:00:31.069651
1539	2	6	0	0:00:31.083524
1540	8	8	1	0:00:31.076535
1541	4	4	1	0:00:31.084012
1542	5	5	1	0:00:31.066927
1543	5	3	0	0:00:31.071037
1544	4	4	1	0:00:31.085822
1545	1	9	0	0:00:31.065417
1546	4	4	1	0:00:31.072456
1547	2	2	1	0:00:31.071805
1548	5	3	0	0:00:31.069049
1549	1	1	1	0:00:31.061188
1550	6	6	1	0:00:31.071969
1551	4	2	0	0:00:31.074913
1552	3	3	1	0:00:31.072033
1553	4	4	1	0:00:31.062806
1554	4	4	1	0:00:31.079030
1555	0	0	1	0:00:31.070606
1556	8	8	1	0:00:31.063082
1557	8	8	1	0:00:31.077130
1558	4	4	1	0:00:31.083929
1559	5	5	1	0:00:31.076817
1560	7	7	1	0:00:31.078992
1561	5	5	1	0:00:31.075902
1562	6	6	1	0:00:31.062706
1563	9	9	1	0:00:31.068591
1564	1	1	1	0:00:31.083625
1565	6	6	1	0:00:31.072737
1566	7	7	1	0:00:31.076634
1567	2	5	0	0:00:31.064348
1568	0	0	1	0:00:31.078954
1569	1	1	1	0:00:31.071976
1570	4	4	1	0:00:31.075598
1571	5	5	1	0:00:31.072001
1572	6	2	0	0:00:31.073395
1573	0	0	1	0:00:31.075391
1574	0	9	0	0:00:31.072827
1575	2	2	1	0:00:31.085571
1576	7	6	0	0:00:31.076411
1577	5	3	0	0:00:31.057152
1578	6	6	1	0:00:31.067292
1579	0	0	1	0:00:31.056310
1580	6	1	0	0:00:31.067405
1581	2	9	0	0:00:31.071368
1582	9	9	1	0:00:31.063378
1583	1	3	0	0:00:31.076351
1584	7	7	1	0:00:31.066369
1585	7	7	1	0:00:31.075336
1586	5	5	1	0:00:31.057691
1587	2	0	0	0:00:31.075654
1588	5	3	0	0:00:31.071241
1589	6	6	1	0:00:31.075157
1590	4	2	0	0:00:31.067149
1591	1	1	1	0:00:31.075902
1592	4	4	1	0:00:31.072067
1593	3	3	1	0:00:31.076349
1594	3	4	0	0:00:31.066735
1595	3	5	0	0:00:31.065951
1596	0	0	1	0:00:31.068424
1597	3	3	1	0:00:31.067127
1598	5	5	1	0:00:31.069712
1599	5	5	1	0:00:31.067198
1600	8	9	0	0:00:31.062791
1601	9	9	1	0:00:31.061711
1602	7	7	1	0:00:31.072980
1603	3	3	1	0:00:31.054827
1604	1	1	1	0:00:31.074763
1605	3	2	0	0:00:31.073053
1606	3	3	1	0:00:31.072395
